session,signal_time,entry_time,direction,entry,stop,target,risk_points,spread_points,orb_high,orb_low,exit_time,exit_price,exit_reason,outcome_r,cashflow,balance
2019-08-13T00:00:00-04:00,2019-08-13T10:25:00-04:00,2019-08-13T10:30:00-04:00,1,7772.8,7548.01,7997.59,224.78999999999996,2.58,7765.24,7548.01,2019-08-13T15:00:00-04:00,7742.82,15:00 close,-0.13341340806975613,-13.406436671713202,10035.38615897471
2019-08-16T00:00:00-04:00,2019-08-16T10:20:00-04:00,2019-08-16T10:25:00-04:00,1,7587.4400000000005,7545.84,7629.040000000001,41.600000000000364,2.34,7571.37,7545.84,2019-08-16T15:00:00-04:00,7602.0,15:00 close,0.3497596153846001,35.09972803198934,10070.4858870067
2019-08-19T00:00:00-04:00,2019-08-19T11:40:00-04:00,2019-08-19T11:45:00-04:00,1,7736.93,7704.63,7769.2300000000005,32.30000000000018,2.22,7734.62,7704.63,2019-08-19T15:00:00-04:00,7721.55,15:00 close,-0.4764705882352948,-47.98290334397317,10022.502983662727
2019-08-20T00:00:00-04:00,2019-08-20T10:55:00-04:00,2019-08-20T11:00:00-04:00,1,7718.47,7671.74,7765.200000000001,46.73000000000047,2.18,7711.04,7671.74,2019-08-20T14:20:00-04:00,7671.74,stop,-1.0002139952921034,-100.24647752116323,9922.256506141564
2019-08-23T00:00:00-04:00,2019-08-23T10:00:00-04:00,2019-08-23T10:05:00-04:00,1,7669.24,7619.0,7719.48,50.23999999999978,2.65,7664.7,7619.0,2019-08-23T10:40:00-04:00,7719.48,target,0.9998009554140128,99.20281534703241,10021.459321488597
2019-08-26T00:00:00-04:00,2019-08-26T12:30:00-04:00,2019-08-26T12:35:00-04:00,1,7560.94,7518.79,7603.089999999999,42.149999999999636,2.11,7557.88,7518.79,2019-08-26T15:00:00-04:00,7549.11,15:00 close,-0.2809015421115072,-28.150433776138858,9993.30888771246
2019-08-28T00:00:00-04:00,2019-08-28T10:05:00-04:00,2019-08-28T10:10:00-04:00,1,7563.74,7497.92,7629.5599999999995,65.81999999999971,2.16,7550.55,7497.92,2019-08-28T15:00:00-04:00,7589.52,15:00 close,0.391522333637204,39.12603616474593,10032.434923877205
2019-08-29T00:00:00-04:00,2019-08-29T13:50:00-04:00,2019-08-29T13:55:00-04:00,1,7719.8,7676.15,7763.450000000001,43.650000000000546,1.99,7716.82,7676.15,2019-08-29T15:00:00-04:00,7702.84,15:00 close,-0.38877434135165695,-39.003532796837206,9993.431391080367
2019-09-04T00:00:00-04:00,2019-09-04T12:45:00-04:00,2019-09-04T12:50:00-04:00,1,7710.160000000001,7675.19,7745.130000000002,34.970000000001164,2.1,7699.34,7675.19,2019-09-04T15:00:00-04:00,7705.45,15:00 close,-0.13497283385761477,-13.488417548157624,9979.942973532208
2019-09-05T00:00:00-04:00,2019-09-05T10:00:00-04:00,2019-09-05T10:05:00-04:00,1,7850.87,7798.73,7903.01,52.14000000000033,2.22,7841.8,7798.73,2019-09-05T15:00:00-04:00,7857.47,15:00 close,0.12639048714998702,12.613698541538257,9992.556672073746
2019-09-10T00:00:00-04:00,2019-09-10T12:45:00-04:00,2019-09-10T12:50:00-04:00,1,7806.57,7741.68,7871.459999999999,64.88999999999942,2.07,7796.28,7741.68,2019-09-10T15:00:00-04:00,7769.57,15:00 close,-0.5703498227770123,-56.99252927006513,9935.564142803682
2019-09-11T00:00:00-04:00,2019-09-11T10:10:00-04:00,2019-09-11T10:15:00-04:00,1,7864.14,7808.56,7919.72,55.57999999999993,2.13,7849.96,7808.56,2019-09-11T15:00:00-04:00,7864.85,15:00 close,0.012594458438287824,1.2513304965748375,9936.815473300256
2019-09-12T00:00:00-04:00,2019-09-12T10:15:00-04:00,2019-09-12T10:20:00-04:00,1,7965.2,7905.53,8024.87,59.67000000000007,2.44,7951.76,7905.53,2019-09-12T15:00:00-04:00,7949.75,15:00 close,-0.25909167085637336,-25.745461239688275,9911.070012060567
2019-09-13T00:00:00-04:00,2019-09-13T11:05:00-04:00,2019-09-13T11:10:00-04:00,1,7921.82,7883.91,7959.73,37.909999999999854,2.13,7916.7,7883.91,2019-09-13T13:40:00-04:00,7883.91,stop,-1.000263782643102,-99.13684380304318,9811.933168257523
2019-09-19T00:00:00-04:00,2019-09-19T10:25:00-04:00,2019-09-19T10:30:00-04:00,1,7943.49,7902.13,7984.849999999999,41.35999999999967,2.11,7940.47,7902.13,2019-09-19T12:30:00-04:00,7902.13,stop,-1.0002417794970986,-98.1430549252451,9713.790113332278
2019-09-23T00:00:00-04:00,2019-09-23T11:40:00-04:00,2019-09-23T11:45:00-04:00,1,7829.59,7797.66,7861.52,31.93000000000029,2.08,7826.15,7797.66,2019-09-23T15:00:00-04:00,7831.7,15:00 close,0.06576886940180562,6.388649933603012,9720.17876326588
2019-09-25T00:00:00-04:00,2019-09-25T10:50:00-04:00,2019-09-25T10:55:00-04:00,1,7723.45,7670.56,7776.339999999999,52.88999999999942,2.2800000000000002,7718.86,7670.56,2019-09-25T14:10:00-04:00,7776.339999999999,target,0.9998109283418416,97.18340952949514,9817.362172795374
2019-09-30T00:00:00-04:00,2019-09-30T11:25:00-04:00,2019-09-30T11:30:00-04:00,1,7739.17,7692.15,7786.1900000000005,47.02000000000044,2.15,7726.0,7692.15,2019-09-30T15:00:00-04:00,7744.57,15:00 close,0.11463207145894484,11.253845621302213,9828.616018416677
2019-10-03T00:00:00-04:00,2019-10-03T11:05:00-04:00,2019-10-03T11:10:00-04:00,1,7583.31,7532.38,7634.240000000001,50.93000000000029,2.56,7566.95,7532.38,2019-10-03T13:45:00-04:00,7634.240000000001,target,0.9998036520714707,98.2668619002115,9926.882880316887
2019-10-04T00:00:00-04:00,2019-10-04T10:00:00-04:00,2019-10-04T10:05:00-04:00,1,7707.27,7665.86,7748.680000000001,41.410000000000764,2.13,7700.61,7665.86,2019-10-04T15:00:00-04:00,7737.03,15:00 close,0.718425501086664,71.31725807520286,9998.20013839209
2019-10-07T00:00:00-04:00,2019-10-07T10:25:00-04:00,2019-10-07T10:30:00-04:00,1,7746.95,7708.42,7785.48,38.529999999999745,2.15,7739.9,7708.42,2019-10-07T15:00:00-04:00,7737.2,15:00 close,-0.2533091097845851,-25.32635176504216,9972.873786627048
2019-10-08T00:00:00-04:00,2019-10-08T13:45:00-04:00,2019-10-08T13:50:00-04:00,1,7681.37,7627.55,7735.19,53.81999999999971,2.11,7678.05,7627.55,2019-10-08T15:00:00-04:00,7657.7,15:00 close,-0.4399851356373133,-43.87916225702908,9928.994624370018
2019-10-09T00:00:00-04:00,2019-10-09T11:45:00-04:00,2019-10-09T11:50:00-04:00,1,7689.66,7648.11,7731.21,41.55000000000018,2.12,7682.33,7648.11,2019-10-09T15:00:00-04:00,7707.96,15:00 close,0.440192539109509,43.70669354506104,9972.701317915078
2019-10-10T00:00:00-04:00,2019-10-10T10:50:00-04:00,2019-10-10T10:55:00-04:00,1,7752.97,7676.92,7829.02,76.05000000000018,2.17,7747.03,7676.92,2019-10-10T15:00:00-04:00,7724.89,15:00 close,-0.3693622616699522,-36.835395137440266,9935.865922777637
2019-10-11T00:00:00-04:00,2019-10-11T10:10:00-04:00,2019-10-11T10:15:00-04:00,1,7873.12,7829.0,7917.24,44.11999999999989,2.18,7869.4,7829.0,2019-10-11T12:30:00-04:00,7829.0,stop,-1.0002266545784224,-99.38117932279626,9836.484743454841
2019-10-14T00:00:00-04:00,2019-10-14T10:05:00-04:00,2019-10-14T10:10:00-04:00,1,7861.009999999999,7823.59,7898.4299999999985,37.41999999999916,2.11,7852.0,7823.59,2019-10-14T15:00:00-04:00,7852.1,15:00 close,-0.23837520042755597,-23.44774022223644,9813.037003232605
2019-10-15T00:00:00-04:00,2019-10-15T10:05:00-04:00,2019-10-15T10:10:00-04:00,1,7894.740000000001,7859.49,7929.990000000002,35.25000000000091,2.06,7889.91,7859.49,2019-10-15T10:40:00-04:00,7929.990000000002,target,0.9997163120567376,98.10253162948,9911.139534862084
2019-10-16T00:00:00-04:00,2019-10-16T10:25:00-04:00,2019-10-16T10:30:00-04:00,1,7926.07,7904.73,7947.41,21.340000000000146,2.13,7922.61,7904.73,2019-10-16T13:05:00-04:00,7904.73,stop,-1.0004686035613872,-99.15783930145527,9811.98169556063
2019-10-21T00:00:00-04:00,2019-10-21T11:25:00-04:00,2019-10-21T11:30:00-04:00,1,7928.97,7894.64,7963.3,34.32999999999993,2.08,7926.26,7894.64,2019-10-21T15:00:00-04:00,7931.87,15:00 close,0.08418293038158003,8.260013719827182,9820.241709280457
2019-10-23T00:00:00-04:00,2019-10-23T10:50:00-04:00,2019-10-23T10:55:00-04:00,1,7883.089999999999,7845.36,7920.819999999999,37.72999999999956,2.15,7879.04,7845.36,2019-10-23T15:00:00-04:00,7866.6,15:00 close,-0.437317784256535,-42.94566345166138,9777.296045828796
2019-10-24T00:00:00-04:00,2019-10-24T11:25:00-04:00,2019-10-24T11:30:00-04:00,1,7957.36,7919.8,7994.919999999999,37.55999999999949,2.15,7952.95,7919.8,2019-10-24T15:00:00-04:00,7952.35,15:00 close,-0.1336528221512081,-13.067632095328664,9764.228413733468
2019-10-25T00:00:00-04:00,2019-10-25T10:05:00-04:00,2019-10-25T10:10:00-04:00,1,7966.99,7922.12,8011.86,44.86999999999989,2.15,7963.39,7922.12,2019-10-25T11:15:00-04:00,8011.86,target,0.9997771339425006,97.62052298642375,9861.848936719893
2019-10-28T00:00:00-04:00,2019-10-28T10:15:00-04:00,2019-10-28T10:20:00-04:00,1,8098.799999999999,8068.46,8129.1399999999985,30.339999999999236,2.11,8092.23,8068.46,2019-10-28T15:00:00-04:00,8112.22,15:00 close,0.44199077125910746,43.588462175816346,9905.437398895709
2019-10-30T00:00:00-04:00,2019-10-30T14:50:00-04:00,2019-10-30T14:55:00-04:00,1,8071.32,8033.83,8108.8099999999995,37.48999999999978,2.2,8061.49,8033.83,2019-10-30T15:00:00-04:00,8073.0,15:00 close,0.044545212056556434,4.412398094467541,9909.849796990176
2019-11-01T00:00:00-04:00,2019-11-01T10:00:00-04:00,2019-11-01T10:05:00-04:00,1,8148.599999999999,8111.2,8185.999999999999,37.399999999999636,2.19,8140.58,8111.2,2019-11-01T12:10:00-04:00,8111.2,stop,-1.0002673796791444,-99.12499489449266,9810.724802095683
2019-11-05T00:00:00-05:00,2019-11-05T13:10:00-05:00,2019-11-05T13:15:00-05:00,1,8227.07,8203.26,8250.88,23.80999999999949,2.08,8224.85,8203.26,2019-11-05T15:00:00-05:00,8222.53,15:00 close,-0.19109617807640283,-18.747920138398587,9791.976881957284
2019-11-07T00:00:00-05:00,2019-11-07T10:15:00-05:00,2019-11-07T10:20:00-05:00,1,8257.42,8225.63,8289.210000000001,31.790000000000873,2.08,8251.08,8225.63,2019-11-07T14:40:00-05:00,8225.63,stop,-1.0003145643284053,-97.95057088588916,9694.026311071395
2019-11-08T00:00:00-05:00,2019-11-08T10:40:00-05:00,2019-11-08T10:45:00-05:00,1,8229.22,8196.07,8262.369999999999,33.149999999999636,2.14,8224.88,8196.07,2019-11-08T15:00:00-05:00,8225.96,15:00 close,-0.09864253393665924,-9.562433193727278,9684.463877877668
2019-11-11T00:00:00-05:00,2019-11-11T10:10:00-05:00,2019-11-11T10:15:00-05:00,1,8224.85,8199.66,8250.04,25.19000000000051,2.17,8221.09,8199.66,2019-11-11T15:00:00-05:00,8240.59,15:00 close,0.6244541484715944,60.475036442640146,9744.938914320308
2019-11-12T00:00:00-05:00,2019-11-12T10:05:00-05:00,2019-11-12T10:10:00-05:00,1,8271.99,8245.0,8298.98,26.98999999999978,2.11,8266.33,8245.0,2019-11-12T14:50:00-05:00,8245.0,stop,-1.0003705075954057,-97.48549488204829,9647.45341943826
2019-11-13T00:00:00-05:00,2019-11-13T10:15:00-05:00,2019-11-13T10:20:00-05:00,1,8258.449999999999,8230.93,8285.969999999998,27.519999999998618,2.15,8256.04,8230.93,2019-11-13T15:00:00-05:00,8257.71,15:00 close,-0.027252906976737625,-2.6292115060236023,9644.824207932235
2019-11-14T00:00:00-05:00,2019-11-14T10:00:00-05:00,2019-11-14T10:05:00-05:00,1,8258.1,8230.19,8286.01,27.909999999999854,2.16,8249.52,8230.19,2019-11-14T10:55:00-05:00,8230.19,stop,-1.000358294518094,-96.48279895573918,9548.341408976496
2019-11-15T00:00:00-05:00,2019-11-15T11:00:00-05:00,2019-11-15T11:05:00-05:00,1,8312.11,8281.72,8342.500000000002,30.390000000001237,2.42,8309.01,8281.72,2019-11-15T15:00:00-05:00,8301.98,15:00 close,-0.33366238894375144,-31.859224049696433,9516.4821849268
2019-11-18T00:00:00-05:00,2019-11-18T11:30:00-05:00,2019-11-18T11:35:00-05:00,1,8315.13,8272.74,8357.519999999999,42.38999999999942,2.13,8307.5,8272.74,2019-11-18T15:00:00-05:00,8333.77,15:00 close,0.43949044585990776,41.82402998471348,9558.306214911512
2019-11-20T00:00:00-05:00,2019-11-20T10:05:00-05:00,2019-11-20T10:10:00-05:00,1,8327.34,8307.49,8347.19,19.850000000000364,2.16,8323.73,8307.49,2019-11-20T12:50:00-05:00,8307.49,stop,-1.0005037783375315,-95.63121482526077,9462.675000086252
2019-11-21T00:00:00-05:00,2019-11-21T14:30:00-05:00,2019-11-21T14:35:00-05:00,1,8280.58,8253.18,8307.98,27.399999999999636,2.09,8275.48,8253.18,2019-11-21T15:00:00-05:00,8274.8,15:00 close,-0.2113138686131654,-19.995944616973112,9442.67905546928
2019-11-25T00:00:00-05:00,2019-11-25T10:05:00-05:00,2019-11-25T10:10:00-05:00,1,8353.900000000001,8305.79,8402.010000000002,48.11000000000058,2.11,8346.29,8305.79,2019-11-25T15:00:00-05:00,8357.88,15:00 close,0.082519226771933,7.792025743128517,9450.471081212409
2019-11-26T00:00:00-05:00,2019-11-26T11:05:00-05:00,2019-11-26T11:10:00-05:00,1,8387.63,8363.9,8411.359999999999,23.729999999999563,2.14,8384.44,8363.9,2019-11-26T15:00:00-05:00,8388.29,15:00 close,0.027391487568549745,2.588624611379686,9453.059705823789
2019-11-27T00:00:00-05:00,2019-11-27T10:10:00-05:00,2019-11-27T10:15:00-05:00,1,8416.0,8398.65,8433.35,17.350000000000364,2.13,8412.31,8398.65,2019-11-27T12:00:00-05:00,8433.35,target,0.9994236311239192,94.47611256425618,9547.535818388045
2019-12-03T00:00:00-05:00,2019-12-03T13:10:00-05:00,2019-12-03T13:15:00-05:00,1,8223.039999999999,8165.06,8281.019999999997,57.979999999998654,2.07,8220.08,8165.06,2019-12-03T15:00:00-05:00,8226.25,15:00 close,0.05519144532599207,5.2694230111851486,9552.80524139923
2019-12-06T00:00:00-05:00,2019-12-06T10:50:00-05:00,2019-12-06T10:55:00-05:00,1,8391.390000000001,8365.12,8417.660000000002,26.270000000000437,2.12,8388.71,8365.12,2019-12-06T15:00:00-05:00,8397.38,15:00 close,0.22763608679093505,21.745632030280543,9574.55087342951
2019-12-10T00:00:00-05:00,2019-12-10T10:05:00-05:00,2019-12-10T10:10:00-05:00,1,8372.6,8337.59,8407.61,35.01000000000022,2.25,8368.02,8337.59,2019-12-10T15:00:00-05:00,8369.71,15:00 close,-0.08283347614970633,-7.930933314183734,9566.619940115326
2019-12-11T00:00:00-05:00,2019-12-11T10:00:00-05:00,2019-12-11T10:05:00-05:00,1,8394.51,8362.96,8426.060000000001,31.55000000000109,2.16,8388.11,8362.96,2019-12-11T15:00:00-05:00,8406.5,15:00 close,0.37971473851028104,36.325865889881314,9602.945806005207
2019-12-12T00:00:00-05:00,2019-12-12T10:00:00-05:00,2019-12-12T10:05:00-05:00,1,8484.039999999999,8380.17,8587.909999999998,103.86999999999898,2.5500000000000003,8462.72,8380.17,2019-12-12T15:00:00-05:00,8444.11,15:00 close,-0.3845191104264837,-36.92516178798855,9566.020644217218
2019-12-13T00:00:00-05:00,2019-12-13T10:00:00-05:00,2019-12-13T10:05:00-05:00,1,8518.05,8439.89,8596.21,78.15999999999985,3.15,8482.23,8439.89,2019-12-13T15:00:00-05:00,8495.87,15:00 close,-0.2839048106448121,-27.158392796208528,9538.86225142101
2019-12-16T00:00:00-05:00,2019-12-16T10:10:00-05:00,2019-12-16T10:15:00-05:00,1,8582.220000000001,8548.1,8616.340000000002,34.1200000000008,2.2,8579.35,8548.1,2019-12-16T15:00:00-05:00,8583.46,15:00 close,0.036049237983526786,3.438687153935561,9542.300938574945
2019-12-18T00:00:00-05:00,2019-12-18T11:15:00-05:00,2019-12-18T11:20:00-05:00,1,8613.310000000001,8588.56,8638.060000000003,24.75000000000182,2.19,8604.07,8588.56,2019-12-18T15:00:00-05:00,8611.77,15:00 close,-0.0626262626262933,-5.975986446383195,9536.324952128562
2019-12-19T00:00:00-05:00,2019-12-19T10:25:00-05:00,2019-12-19T10:30:00-05:00,1,8616.63,8594.75,8638.509999999998,21.8799999999992,2.17,8611.79,8594.75,2019-12-19T14:35:00-05:00,8638.509999999998,target,0.9995429616087751,95.31966485514243,9631.644616983704
2019-12-20T00:00:00-05:00,2019-12-20T13:05:00-05:00,2019-12-20T13:10:00-05:00,1,8691.91,8661.59,8722.23,30.31999999999971,2.11,8687.3,8661.59,2019-12-20T15:00:00-05:00,8690.07,15:00 close,-0.06101583113457003,-5.87682801498068,9625.767788968722
2019-12-23T00:00:00-05:00,2019-12-23T11:35:00-05:00,2019-12-23T11:40:00-05:00,1,8713.03,8699.48,8726.580000000002,13.550000000001091,2.08,8711.1,8699.48,2019-12-23T15:00:00-05:00,8705.92,15:00 close,-0.5254612546125468,-50.57968019000545,9575.188108778717
2020-01-02T00:00:00-05:00,2020-01-02T14:15:00-05:00,2020-01-02T14:20:00-05:00,1,8833.1,8794.07,8872.130000000001,39.030000000000655,2.23,8830.16,8794.07,2020-01-02T15:00:00-05:00,8841.06,15:00 close,0.20368946963871365,19.503649875680544,9594.691758654397
2020-01-03T00:00:00-05:00,2020-01-03T12:00:00-05:00,2020-01-03T12:05:00-05:00,1,8830.05,8749.67,8910.429999999998,80.3799999999992,2.3000000000000003,8818.29,8749.67,2020-01-03T15:00:00-05:00,8821.62,15:00 close,-0.10500124409055182,-10.074545713240763,9584.617212941155
2020-01-06T00:00:00-05:00,2020-01-06T10:10:00-05:00,2020-01-06T10:15:00-05:00,1,8791.13,8712.03,8870.229999999998,79.09999999999854,2.33,8782.63,8712.03,2020-01-06T15:00:00-05:00,8822.78,15:00 close,0.4000000000000257,38.33846885176709,9622.955681792922
2020-01-07T00:00:00-05:00,2020-01-07T11:00:00-05:00,2020-01-07T11:05:00-05:00,1,8867.16,8817.17,8917.15,49.98999999999978,2.3000000000000003,8859.56,8817.17,2020-01-07T15:00:00-05:00,8853.32,15:00 close,-0.27705541108222054,-26.66091942245128,9596.294762370471
2020-01-08T00:00:00-05:00,2020-01-08T11:25:00-05:00,2020-01-08T11:30:00-05:00,1,8883.34,8831.2,8935.48,52.13999999999942,2.69,8878.51,8831.2,2020-01-08T15:00:00-05:00,8932.48,15:00 close,0.9422708093594163,90.42308432590353,9686.717846696374
2020-01-13T00:00:00-05:00,2020-01-13T11:15:00-05:00,2020-01-13T11:20:00-05:00,1,9027.23,8988.26,9066.199999999999,38.969999999999345,2.33,9021.1,8988.26,2020-01-13T15:00:00-05:00,9056.46,15:00 close,0.7498075442648204,72.63174120617619,9759.34958790255
2020-01-14T00:00:00-05:00,2020-01-14T12:35:00-05:00,2020-01-14T12:40:00-05:00,1,9075.16,9020.63,9129.69,54.530000000000655,2.27,9069.97,9020.63,2020-01-14T14:10:00-05:00,9020.63,stop,-1.0001833852924995,-97.61139309081334,9661.738194811736
2020-01-15T00:00:00-05:00,2020-01-15T10:05:00-05:00,2020-01-15T10:10:00-05:00,1,9076.02,9036.56,9115.480000000001,39.460000000000946,2.45,9071.17,9036.56,2020-01-15T13:30:00-05:00,9036.56,stop,-1.000253421186011,-96.64186683963995,9565.096327972096
2020-01-21T00:00:00-05:00,2020-01-21T10:00:00-05:00,2020-01-21T10:05:00-05:00,1,9170.87,9141.51,9200.230000000001,29.360000000000582,2.42,9164.49,9141.51,2020-01-21T14:00:00-05:00,9141.51,stop,-1.000340599455041,-95.68354194568818,9469.412786026409
2020-01-22T00:00:00-05:00,2020-01-22T10:35:00-05:00,2020-01-22T10:40:00-05:00,1,9239.07,9201.03,9277.109999999999,38.039999999999054,2.34,9232.1,9201.03,2020-01-22T15:00:00-05:00,9216.88,15:00 close,-0.5835962145110689,-55.26313455567727,9414.149651470732
2020-01-23T00:00:00-05:00,2020-01-23T10:10:00-05:00,2020-01-23T10:15:00-05:00,1,9193.93,9141.01,9246.85,52.92000000000007,2.45,9189.51,9141.01,2020-01-23T15:00:00-05:00,9214.85,15:00 close,0.3951247165532888,37.197632126276154,9451.347283597008
2020-01-27T00:00:00-05:00,2020-01-27T12:10:00-05:00,2020-01-27T12:15:00-05:00,1,8984.12,8917.3,9050.940000000002,66.82000000000153,2.45,8980.55,8917.3,2020-01-27T15:00:00-05:00,8968.78,15:00 close,-0.2297216402274737,-21.711790003473826,9429.635493593534
2020-01-28T00:00:00-05:00,2020-01-28T10:20:00-05:00,2020-01-28T10:25:00-05:00,1,9044.35,8993.52,9095.18,50.82999999999993,2.49,9030.66,8993.52,2020-01-28T12:15:00-05:00,9095.18,target,0.9998032657879206,94.27780361684506,9523.91329721038
2020-02-03T00:00:00-05:00,2020-02-03T10:00:00-05:00,2020-02-03T10:05:00-05:00,1,9140.300000000001,9030.71,9249.890000000003,109.59000000000196,2.54,9121.77,9030.71,2020-02-03T15:00:00-05:00,9120.26,15:00 close,-0.18295464914682466,-17.42444215795903,9506.488855052421
2020-02-04T00:00:00-05:00,2020-02-04T10:25:00-05:00,2020-02-04T10:30:00-05:00,1,9276.38,9221.74,9331.019999999999,54.63999999999942,2.13,9269.33,9221.74,2020-02-04T14:00:00-05:00,9331.019999999999,target,0.9998169838945827,95.04749014485978,9601.53634519728
2020-02-06T00:00:00-05:00,2020-02-06T10:35:00-05:00,2020-02-06T10:40:00-05:00,1,9411.050000000001,9354.95,9467.150000000001,56.100000000000364,2.2,9405.66,9354.95,2020-02-06T15:00:00-05:00,9424.0,15:00 close,0.23065953654186855,22.14685923473111,9623.683204432013
2020-02-07T00:00:00-05:00,2020-02-07T10:35:00-05:00,2020-02-07T10:40:00-05:00,1,9418.98,9374.3,9463.66,44.68000000000029,2.25,9412.44,9374.3,2020-02-07T15:00:00-05:00,9405.31,15:00 close,-0.3061772605192476,-29.46552959638088,9594.217674835632
2020-02-10T00:00:00-05:00,2020-02-10T10:05:00-05:00,2020-02-10T10:10:00-05:00,1,9446.65,9369.48,9523.82,77.17000000000007,2.18,9438.89,9369.48,2020-02-10T15:00:00-05:00,9482.96,15:00 close,0.470390047946086,45.130245120711194,9639.347919956344
2020-02-11T00:00:00-05:00,2020-02-11T10:10:00-05:00,2020-02-11T10:15:00-05:00,1,9581.05,9530.02,9632.079999999998,51.029999999998836,2.17,9572.01,9530.02,2020-02-11T14:00:00-05:00,9530.02,stop,-1.0001959631589261,-96.41236877024727,9542.935551186098
2020-02-12T00:00:00-05:00,2020-02-12T11:25:00-05:00,2020-02-12T11:30:00-05:00,1,9598.97,9552.69,9645.249999999998,46.279999999998836,2.16,9594.98,9552.69,2020-02-12T15:00:00-05:00,9598.64,15:00 close,-0.007346585998270004,-0.7010799670273683,9542.23447121907
2020-02-13T00:00:00-05:00,2020-02-13T10:40:00-05:00,2020-02-13T10:45:00-05:00,1,9587.5,9529.66,9645.34,57.840000000000146,2.14,9583.19,9529.66,2020-02-13T15:00:00-05:00,9625.36,15:00 close,0.6543914246196488,62.44356409675768,9604.678035315828
2020-02-18T00:00:00-05:00,2020-02-18T10:05:00-05:00,2020-02-18T10:10:00-05:00,1,9620.49,9568.7,9672.279999999999,51.789999999999054,2.18,9615.84,9568.7,2020-02-18T15:00:00-05:00,9638.5,15:00 close,0.34755744352192597,33.38177343805564,9638.059808753884
2020-02-19T00:00:00-05:00,2020-02-19T10:20:00-05:00,2020-02-19T10:25:00-05:00,1,9714.859999999999,9672.6,9757.119999999997,42.2599999999984,2.21,9707.4,9672.6,2020-02-19T15:00:00-05:00,9732.02,15:00 close,0.40582110743024896,39.11328105067475,9677.173089804559
2020-02-20T00:00:00-05:00,2020-02-20T10:05:00-05:00,2020-02-20T10:10:00-05:00,1,9712.3,9677.28,9747.319999999998,35.01999999999862,2.16,9709.06,9677.28,2020-02-20T11:05:00-05:00,9677.28,stop,-1.0002855511136493,-96.7993641735733,9580.373725630985
