symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points
AUDUSD,AUDUSDm,M1,SELL,2026-06-29T00:33:00+00:00,2026-06-29T00:37:00+00:00,2026-06-29T00:43:00+00:00,0.68858,0.68876,0.6884,0.68831,0.688041,-1.0,-21.51,516.36,stop,6,41.2,44.16,0.00018
AUDUSD,AUDUSDm,M1,BUY,2026-06-29T00:54:00+00:00,2026-06-29T00:58:00+00:00,2026-06-29T01:02:00+00:00,0.68852,0.688136,0.688904,0.689096,0.689671,-1.0,-20.65,495.7,stop,4,43.56,37.99,0.000384
AUDUSD,AUDUSDm,M1,SELL,2026-06-29T01:00:00+00:00,2026-06-29T01:04:00+00:00,2026-06-29T01:40:00+00:00,0.68816,0.688905,0.687415,0.687043,0.685926,-1.0,-19.83,475.87,stop,36,45.74,47.73,0.000745
AUDUSD,AUDUSDm,M1,SELL,2026-06-30T01:00:00+00:00,2026-06-30T01:06:00+00:00,2026-06-30T01:20:00+00:00,0.68701,0.687547,0.686473,0.686204,0.685398,-1.0,-19.03,456.84,stop,14,47.68,50.04,0.000537
AUDUSD,AUDUSDm,M1,BUY,2026-06-30T02:54:00+00:00,2026-06-30T02:58:00+00:00,2026-06-30T03:09:00+00:00,0.68677,0.686579,0.686961,0.687057,0.687344,1.1667,21.32,478.16,stop,11,52.13,49.29,0.000191
AUDUSD,AUDUSDm,M1,BUY,2026-06-30T03:15:00+00:00,2026-06-30T03:19:00+00:00,2026-06-30T04:43:00+00:00,0.68693,0.686682,0.687178,0.687303,0.687675,1.1667,22.31,500.47,stop,84,50.62,42.13,0.000248
AUDUSD,AUDUSDm,M1,SELL,2026-07-01T00:33:00+00:00,2026-07-01T00:37:00+00:00,2026-07-01T01:13:00+00:00,0.69061,0.690961,0.690259,0.690083,0.689556,1.8333,36.7,537.17,tp3,36,43.08,45.18,0.000351
AUDUSD,AUDUSDm,M1,SELL,2026-07-01T02:00:00+00:00,2026-07-01T02:04:00+00:00,2026-07-01T02:21:00+00:00,0.68904,0.689322,0.688758,0.688618,0.688195,1.1667,25.07,562.24,stop,17,38.49,45.44,0.000282
AUDUSD,AUDUSDm,M1,BUY,2026-07-01T02:26:00+00:00,2026-07-01T02:30:00+00:00,2026-07-01T03:00:00+00:00,0.68883,0.688448,0.689212,0.689403,0.689976,0.3333,7.5,569.74,stop,30,51.74,41.48,0.000382
AUDUSD,AUDUSDm,M1,BUY,2026-07-02T00:19:00+00:00,2026-07-02T00:23:00+00:00,2026-07-02T01:30:00+00:00,0.68872,0.688327,0.689113,0.68931,0.689899,1.1667,26.59,596.33,stop,67,38.78,33.62,0.000393
AUDUSD,AUDUSDm,M1,BUY,2026-07-02T02:25:00+00:00,2026-07-02T02:33:00+00:00,2026-07-02T02:48:00+00:00,0.68982,0.689606,0.690034,0.69014,0.690461,-1.0,-23.85,572.47,stop,15,50.08,48.08,0.000214
AUDUSD,AUDUSDm,M1,SELL,2026-07-02T02:46:00+00:00,2026-07-02T02:50:00+00:00,2026-07-02T03:56:00+00:00,0.68953,0.689929,0.689131,0.688932,0.688333,1.1667,26.72,599.19,stop,66,48.28,49.97,0.000399
AUDUSD,AUDUSDm,M1,SELL,2026-07-03T01:35:00+00:00,2026-07-03T01:39:00+00:00,2026-07-03T02:39:00+00:00,0.69303,0.693693,0.692367,0.692035,0.69104,-1.0,-23.97,575.22,stop,60,63.35,83.47,0.000663
AUDUSD,AUDUSDm,M1,SELL,2026-07-03T02:46:00+00:00,2026-07-03T02:58:00+00:00,2026-07-03T04:15:00+00:00,0.69363,0.693964,0.693296,0.693129,0.692628,0.3333,7.67,582.89,stop,77,61.25,69.63,0.000334
AUDUSD,AUDUSDm,M1,SELL,2026-07-03T04:43:00+00:00,2026-07-03T04:52:00+00:00,2026-07-03T05:07:00+00:00,0.69387,0.694133,0.693607,0.693475,0.69308,-1.0,-23.32,559.57,stop,15,66.92,71.67,0.000263
AUDUSD,AUDUSDm,M1,SELL,2026-07-05T21:56:00+00:00,2026-07-05T22:01:00+00:00,2026-07-05T23:28:00+00:00,0.69387,0.69401,0.69373,0.69366,0.693451,1.1667,26.11,585.69,stop,87,54.72,59.21,0.00014
AUDUSD,AUDUSDm,M1,BUY,2026-07-05T23:27:00+00:00,2026-07-05T23:31:00+00:00,2026-07-06T00:00:00+00:00,0.69374,0.693532,0.693948,0.694052,0.694364,-1.0,-23.43,562.26,stop,29,59.29,49.21,0.000208
AUDUSD,AUDUSDm,M1,BUY,2026-07-06T00:08:00+00:00,2026-07-06T00:15:00+00:00,2026-07-06T02:15:00+00:00,0.69338,0.692838,0.693922,0.694193,0.695006,-0.6457,-14.52,547.74,timeout,120,36.41,27.04,0.000542
AUDUSD,AUDUSDm,M1,BUY,2026-07-06T02:11:00+00:00,2026-07-06T02:22:00+00:00,2026-07-06T02:31:00+00:00,0.69315,0.692787,0.693513,0.693695,0.694239,-1.0,-21.91,525.83,stop,9,45.93,38.9,0.000363
AUDUSD,AUDUSDm,M1,BUY,2026-07-06T03:32:00+00:00,2026-07-06T03:41:00+00:00,2026-07-06T05:36:00+00:00,0.69239,0.692052,0.692728,0.692897,0.693404,1.8333,38.56,564.39,tp3,115,31.85,20.85,0.000338
AUDUSD,AUDUSDm,M1,SELL,2026-07-07T00:06:00+00:00,2026-07-07T00:10:00+00:00,2026-07-07T00:16:00+00:00,0.69548,0.695613,0.695347,0.69528,0.69508,1.1667,26.34,590.73,stop,6,37.04,42.09,0.000133
AUDUSD,AUDUSDm,M1,BUY,2026-07-07T00:15:00+00:00,2026-07-07T00:27:00+00:00,2026-07-07T00:28:00+00:00,0.69542,0.695186,0.695654,0.69577,0.696121,-1.0,-23.63,567.1,stop,1,35.82,30.94,0.000234
AUDUSD,AUDUSDm,M1,BUY,2026-07-07T00:38:00+00:00,2026-07-07T00:51:00+00:00,2026-07-07T00:58:00+00:00,0.69525,0.694995,0.695505,0.695633,0.696016,-1.0,-22.68,544.42,stop,7,38.25,34.78,0.000255
AUDUSD,AUDUSDm,M1,BUY,2026-07-08T00:56:00+00:00,2026-07-08T01:00:00+00:00,2026-07-08T01:29:00+00:00,0.69351,0.693117,0.693903,0.6941,0.694689,-1.0,-21.78,522.64,stop,29,56.7,51.99,0.000393
AUDUSD,AUDUSDm,M1,BUY,2026-07-08T01:44:00+00:00,2026-07-08T01:48:00+00:00,2026-07-08T03:48:00+00:00,0.69352,0.692754,0.694286,0.694669,0.695819,1.0381,21.7,544.34,timeout,120,42.19,30.9,0.000766
AUDUSD,AUDUSDm,M1,BUY,2026-07-08T04:21:00+00:00,2026-07-08T04:25:00+00:00,2026-07-08T05:10:00+00:00,0.69397,0.693737,0.694203,0.69432,0.69467,1.1667,25.4,569.74,stop,45,52.89,46.58,0.000233
AUDUSD,AUDUSDm,M1,SELL,2026-07-09T00:07:00+00:00,2026-07-09T00:20:00+00:00,2026-07-09T00:32:00+00:00,0.69361,0.693942,0.693278,0.693112,0.692613,-1.0,-22.79,546.95,stop,12,69.69,77.59,0.000332
AUDUSD,AUDUSDm,M1,SELL,2026-07-09T01:20:00+00:00,2026-07-09T01:24:00+00:00,2026-07-09T01:34:00+00:00,0.69304,0.693292,0.692788,0.692662,0.692284,1.1667,25.52,572.48,stop,10,43.88,51.33,0.000252
AUDUSD,AUDUSDm,M1,SELL,2026-07-09T02:39:00+00:00,2026-07-09T02:43:00+00:00,2026-07-09T03:24:00+00:00,0.69325,0.693491,0.693009,0.692888,0.692526,1.1667,26.72,599.19,stop,41,43.17,48.85,0.000241
AUDUSD,AUDUSDm,M1,BUY,2026-07-09T23:56:00+00:00,2026-07-10T00:00:00+00:00,2026-07-10T00:01:00+00:00,0.69427,0.694149,0.694391,0.694451,0.694632,-1.0,-23.97,575.23,stop,1,61.02,56.06,0.000121
AUDUSD,AUDUSDm,M1,SELL,2026-07-09T23:52:00+00:00,2026-07-10T00:03:00+00:00,2026-07-10T00:23:00+00:00,0.69413,0.694254,0.694006,0.693943,0.693757,1.8333,42.18,617.41,tp3,20,56.06,66.74,0.000124
AUDUSD,AUDUSDm,M1,BUY,2026-07-10T02:02:00+00:00,2026-07-10T02:06:00+00:00,2026-07-10T02:27:00+00:00,0.69504,0.694667,0.695413,0.6956,0.69616,1.8333,45.28,662.69,tp3,21,55.31,51.07,0.000373
AUDUSD,AUDUSDm,M1,SELL,2026-07-12T21:52:00+00:00,2026-07-12T21:56:00+00:00,2026-07-12T22:00:00+00:00,0.69436,0.694581,0.694139,0.694029,0.693698,1.1667,30.93,693.61,stop,4,43.65,52.11,0.000221
AUDUSD,AUDUSDm,M1,SELL,2026-07-12T22:52:00+00:00,2026-07-12T22:57:00+00:00,2026-07-12T23:14:00+00:00,0.69368,0.69391,0.69345,0.693335,0.692989,-1.0,-27.74,665.87,stop,17,58.97,64.1,0.00023
AUDUSD,AUDUSDm,M1,BUY,2026-07-12T23:13:00+00:00,2026-07-12T23:17:00+00:00,2026-07-13T00:01:00+00:00,0.69389,0.693701,0.694079,0.694173,0.694456,1.1667,31.07,696.94,stop,44,64.24,52.47,0.000189
AUDUSD,AUDUSDm,M1,SELL,2026-07-13T00:10:00+00:00,2026-07-13T00:17:00+00:00,2026-07-13T01:38:00+00:00,0.69398,0.694445,0.693515,0.693283,0.692586,1.1667,32.52,729.47,stop,81,63.05,65.19,0.000465
AUDUSD,AUDUSDm,M1,BUY,2026-07-13T01:58:00+00:00,2026-07-13T02:11:00+00:00,2026-07-13T03:00:00+00:00,0.69344,0.693067,0.693813,0.693999,0.694558,-1.0,-29.18,700.29,stop,49,48.57,42.04,0.000373
AUDUSD,AUDUSDm,M1,SELL,2026-07-13T03:51:00+00:00,2026-07-13T04:02:00+00:00,2026-07-13T04:30:00+00:00,0.69266,0.693036,0.692284,0.692097,0.691533,-1.0,-28.01,672.28,stop,28,54.78,63.03,0.000376
AUDUSD,AUDUSDm,M1,SELL,2026-07-13T23:50:00+00:00,2026-07-14T00:03:00+00:00,2026-07-14T00:09:00+00:00,0.69156,0.691789,0.691331,0.691217,0.690873,0.3333,8.96,681.24,stop,6,46.78,52.66,0.000229
AUDUSD,AUDUSDm,M1,BUY,2026-07-14T00:20:00+00:00,2026-07-14T00:31:00+00:00,2026-07-14T01:15:00+00:00,0.69159,0.691088,0.692092,0.692343,0.693097,0.6917,18.85,700.09,end_of_data,44,42.81,36.04,0.000502
