policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_conservative,ORB,USDCAD,M15,2026-01,2026-01-23 00:15:00,2026-01-23 01:15:00,BUY,1.37903,1.3784,2.0,1.3784,loss,-1.0,95,0.00063,0.0729,2.5418,"max(structure,1.0ATR)",conservative,ORB 15m breakout,358.78,17.94,-17.94,340.84
dynamic_conservative,ORB,USDCHF,M15,2026-01,2026-01-23 00:15:00,2026-01-23 00:30:00,BUY,0.78946,0.78905,2.0,0.78905,loss,-1.0,100,0.00041,0.0312,1.6833,"max(structure,1.0ATR)",conservative,ORB 15m breakout,340.84,17.04,-17.04,323.8
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-26 00:15:00,2026-01-26 00:45:00,SELL,1.36459,1.36642,2.0,1.36642,loss,-1.0,100,0.00183,0.8125,1.6164,"max(structure,1.0ATR)",conservative,ORB 15m breakout,323.8,16.19,-16.19,307.61
dynamic_conservative,ORB,USDCHF,M15,2026-01,2026-01-26 00:15:00,2026-01-26 01:00:00,BUY,0.77897,0.77719,2.0,0.77719,loss,-1.0,100,0.00178,0.9479,0.6124,"max(structure,1.0ATR)",conservative,ORB 15m breakout,307.61,15.38,-15.38,292.23
dynamic_conservative,ORB,AUDUSD,M15,2026-01,2026-01-26 00:30:00,2026-01-26 02:00:00,BUY,0.69155,0.69059,2.0,0.69155,trail_stop,0.5,100,0.00096,1.0,1.1247,"max(structure,1.0ATR)",conservative,ORB 15m breakout,292.23,14.61,7.31,299.54
dynamic_conservative,ORB,AUDUSD,M15,2026-01,2026-01-27 00:15:00,2026-01-27 01:15:00,SELL,0.69124,0.69161,2.0,0.69124,trail_stop,0.5,100,0.00037,0.0417,1.4758,"max(structure,1.0ATR)",conservative,ORB 15m breakout,299.54,14.98,7.49,307.02
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-27 00:15:00,2026-01-27 00:45:00,BUY,1.36811,1.36736,2.0,1.36736,loss,-1.0,100,0.00075,0.0417,1.7617,"max(structure,1.0ATR)",conservative,ORB 15m breakout,307.02,15.35,-15.35,291.67
dynamic_conservative,ORB,USDCAD,M15,2026-01,2026-01-27 00:15:00,2026-01-27 00:30:00,SELL,1.3713,1.37168,3.0,1.37168,loss,-1.0,100,0.00038,0.5,1.2819,"max(structure,1.0ATR)",conservative,ORB 15m breakout,291.67,14.58,-14.58,277.09
dynamic_conservative,ORB,AUDUSD,M15,2026-01,2026-01-28 00:15:00,2026-01-28 00:30:00,BUY,0.69965,0.698845,3.0,0.702065,win,3.0,100,0.000805,0.625,0.8571,"max(structure,1.0ATR)",conservative,ORB 15m breakout,277.09,13.85,41.56,318.65
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-28 00:15:00,2026-01-28 06:15:00,SELL,1.38139,1.383149,3.0,1.38139,trail_stop,0.5,100,0.001759,0.6146,0.7222,"max(structure,1.0ATR)",conservative,ORB 15m breakout,318.65,15.93,7.97,326.62
dynamic_conservative,ORB,NZDUSD,M15,2026-01,2026-01-28 00:15:00,2026-01-28 00:45:00,BUY,0.60281,0.602046,3.0,0.60281,trail_stop,0.5,100,0.000764,0.6875,0.6411,"max(structure,1.0ATR)",conservative,ORB 15m breakout,326.62,16.33,8.17,334.78
dynamic_conservative,ORB,AUDUSD,M15,2026-01,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,0.70441,0.70309,2.0,0.70309,loss,-1.0,100,0.00132,0.2812,1.9473,"max(structure,1.0ATR)",conservative,ORB 15m breakout,334.78,16.74,-16.74,318.05
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,1.38271,1.38135,2.0,1.38135,loss,-1.0,100,0.00136,0.1979,1.6315,"max(structure,1.0ATR)",conservative,ORB 15m breakout,318.05,15.9,-15.9,302.14
dynamic_conservative,ORB,NZDUSD,M15,2026-01,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,0.6064,0.60512,2.0,0.60512,loss,-1.0,95,0.00128,0.3438,2.4717,"max(structure,1.0ATR)",conservative,ORB 15m breakout,302.14,15.11,-15.11,287.04
dynamic_conservative,ORB,AUDUSD,M15,2026-01,2026-01-30 00:15:00,2026-01-30 00:30:00,SELL,0.70469,0.70525,3.0,0.70301,win,2.0,100,0.00056,0.0729,1.1512,"max(structure,1.0ATR)",conservative,ORB 15m breakout,287.04,14.35,28.7,315.74
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-30 00:15:00,2026-01-30 00:30:00,SELL,1.38063,1.38138,3.0,1.37838,win,2.0,100,0.00075,0.1354,1.1589,"max(structure,1.0ATR)",conservative,ORB 15m breakout,315.74,15.79,31.57,347.31
dynamic_conservative,ORB,NZDUSD,M15,2026-01,2026-01-30 00:15:00,2026-01-30 00:30:00,SELL,0.60746,0.60791,3.0,0.60611,win,2.0,100,0.00045,0.1042,1.0227,"max(structure,1.0ATR)",conservative,ORB 15m breakout,347.31,17.37,34.73,382.05
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-02 00:15:00,2026-02-02 01:00:00,BUY,0.69697,0.69434,2.0,0.69434,loss,-1.0,95,0.00263,0.5833,2.5748,"max(structure,1.0ATR)",conservative,ORB 15m breakout,382.05,19.1,-19.1,362.94
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-02 00:15:00,2026-02-02 05:15:00,BUY,0.60299,0.60076,2.0,0.60076,loss,-1.0,95,0.00223,0.7604,2.5157,"max(structure,1.0ATR)",conservative,ORB 15m breakout,362.94,18.15,-18.15,344.8
dynamic_conservative,ORB,USDCAD,M15,2026-02,2026-02-02 00:15:00,2026-02-02 01:00:00,SELL,1.36145,1.3638,2.0,1.3638,loss,-1.0,100,0.00235,0.6667,1.7189,"max(structure,1.0ATR)",conservative,ORB 15m breakout,344.8,17.24,-17.24,327.56
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-03 00:15:00,2026-02-03 01:00:00,BUY,0.696,0.69559,3.0,0.69641,trail_stop,1.0,100,0.00041,0.0521,1.1573,"max(structure,1.0ATR)",conservative,ORB 15m breakout,327.56,16.38,16.38,343.93
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-03 00:15:00,2026-02-03 00:45:00,BUY,1.36743,1.367001,3.0,1.36743,trail_stop,0.5,100,0.000429,0.5,0.91,"max(structure,1.0ATR)",conservative,ORB 15m breakout,343.93,17.2,8.6,352.53
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-03 00:15:00,2026-02-03 01:00:00,BUY,0.6015,0.60107,3.0,0.6015,trail_stop,0.5,100,0.00043,0.1042,1.1402,"max(structure,1.0ATR)",conservative,ORB 15m breakout,352.53,17.63,8.81,361.35
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-04 00:15:00,2026-02-04 02:15:00,BUY,0.70225,0.70156,2.0,0.70225,trail_stop,0.5,100,0.00069,0.0312,1.4681,"max(structure,1.0ATR)",conservative,ORB 15m breakout,361.35,18.07,9.03,370.38
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-04 00:15:00,2026-02-04 02:15:00,BUY,1.36971,1.36906,3.0,1.37036,trail_stop,1.0,100,0.00065,0.0312,1.2727,"max(structure,1.0ATR)",conservative,ORB 15m breakout,370.38,18.52,18.52,388.9
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-04 00:15:00,2026-02-04 00:45:00,BUY,0.60403,0.60349,3.0,0.60349,loss,-1.0,100,0.00054,0.1458,1.0328,"max(structure,1.0ATR)",conservative,ORB 15m breakout,388.9,19.44,-19.44,369.45
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-05 00:15:00,2026-02-05 01:15:00,BUY,0.69969,0.69929,3.0,0.70009,trail_stop,1.0,100,0.0004,0.0208,1.1523,"max(structure,1.0ATR)",conservative,ORB 15m breakout,369.45,18.47,18.47,387.93
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-05 00:15:00,2026-02-05 01:15:00,BUY,1.36472,1.364258,3.0,1.36472,trail_stop,0.5,100,0.000462,0.5,0.7573,"max(structure,1.0ATR)",conservative,ORB 15m breakout,387.93,19.4,9.7,397.62
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-05 00:15:00,2026-02-05 01:15:00,BUY,0.59995,0.5996,3.0,0.6003,trail_stop,1.0,100,0.00035,0.0312,1.3102,"max(structure,1.0ATR)",conservative,ORB 15m breakout,397.62,19.88,19.88,417.5
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,0.69015,0.69161,2.0,0.69161,loss,-1.0,95,0.00146,0.2292,2.6408,"max(structure,1.0ATR)",conservative,ORB 15m breakout,417.5,20.88,-20.88,396.63
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,1.35131,1.35245,2.0,1.35245,loss,-1.0,100,0.00114,0.2812,1.9068,"max(structure,1.0ATR)",conservative,ORB 15m breakout,396.63,19.83,-19.83,376.8
dynamic_conservative,ORB,USDCAD,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:30:00,BUY,1.37197,1.3711,2.0,1.3711,loss,-1.0,100,0.00087,0.1979,1.6549,"max(structure,1.0ATR)",conservative,ORB 15m breakout,376.8,18.84,-18.84,357.96
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 02:30:00,SELL,0.70285,0.70354,2.0,0.70285,trail_stop,0.5,100,0.00069,0.3333,1.3529,"max(structure,1.0ATR)",conservative,ORB 15m breakout,357.96,17.9,8.95,366.91
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 01:15:00,SELL,0.60257,0.60316,2.0,0.60139,win,1.5,100,0.00059,0.6042,1.3608,"max(structure,1.0ATR)",conservative,ORB 15m breakout,366.91,18.35,27.52,394.43
dynamic_conservative,ORB,USDCAD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 02:15:00,BUY,1.36584,1.36503,2.0,1.36584,trail_stop,0.5,100,0.00081,0.8333,1.0967,"max(structure,1.0ATR)",conservative,ORB 15m breakout,394.43,19.72,9.86,404.29
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-10 00:15:00,2026-02-10 01:30:00,SELL,1.36774,1.36839,3.0,1.36839,loss,-1.0,100,0.00065,0.0417,1.3208,"max(structure,1.0ATR)",conservative,ORB 15m breakout,404.29,20.21,-20.21,384.07
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-10 00:30:00,2026-02-10 01:30:00,SELL,0.70804,0.70853,2.0,0.70853,loss,-1.0,100,0.00049,0.1146,1.6814,"max(structure,1.0ATR)",conservative,ORB 15m breakout,384.07,19.2,-19.2,364.87
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-10 00:30:00,2026-02-10 06:00:00,SELL,0.6047,0.60531,2.0,0.60348,win,1.5,100,0.00061,0.1562,1.9234,"max(structure,1.0ATR)",conservative,ORB 15m breakout,364.87,18.24,27.37,392.23
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:00:00,BUY,0.70757,0.70726,3.0,0.7085,win,2.0,100,0.00031,0.5,1.1157,"max(structure,1.0ATR)",conservative,ORB 15m breakout,392.23,19.61,39.22,431.46
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:15:00,BUY,1.36347,1.363044,3.0,1.364749,win,2.0,100,0.000426,0.5,0.8677,"max(structure,1.0ATR)",conservative,ORB 15m breakout,431.46,21.57,43.15,474.6
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:00:00,BUY,0.60415,0.603904,3.0,0.604396,trail_stop,1.0,100,0.000246,0.5,0.8953,"max(structure,1.0ATR)",conservative,ORB 15m breakout,474.6,23.73,23.73,498.33
dynamic_conservative,LTA,AUDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 03:45:00,BUY,0.71295,0.71184,3.0,0.71295,trail_stop,0.5,90,0.000374,0.1562,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,498.33,24.92,12.46,510.79
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 04:15:00,BUY,1.36254,1.36149,2.0,1.36254,trail_stop,0.5,100,0.00105,0.3021,1.9066,"max(structure,1.0ATR)",conservative,ORB 15m breakout,510.79,25.54,12.77,523.56
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 02:00:00,BUY,0.60479,0.60439,3.0,0.60599,win,2.0,100,0.0004,0.1667,1.2815,"max(structure,1.0ATR)",conservative,ORB 15m breakout,523.56,26.18,52.36,575.92
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-13 00:15:00,2026-02-13 00:45:00,SELL,1.36166,1.36213,3.0,1.36213,loss,-1.0,100,0.00047,0.5,1.1171,"max(structure,1.0ATR)",conservative,ORB 15m breakout,575.92,28.8,-28.8,547.12
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-13 00:15:00,2026-02-13 01:00:00,SELL,0.60301,0.60347,3.0,0.60347,loss,-1.0,100,0.00046,0.0417,1.3143,"max(structure,1.0ATR)",conservative,ORB 15m breakout,547.12,27.36,-27.36,519.76
dynamic_conservative,ORB,USDCHF,M15,2026-02,2026-02-13 00:30:00,2026-02-13 01:00:00,SELL,0.76931,0.769666,3.0,0.76931,trail_stop,0.5,100,0.000356,0.0208,0.7856,"max(structure,1.0ATR)",conservative,ORB 15m breakout,519.76,25.99,12.99,532.76
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-16 00:15:00,2026-02-16 02:00:00,SELL,1.36442,1.365157,3.0,1.36442,trail_stop,0.5,100,0.000737,0.3438,0.5562,"max(structure,1.0ATR)",conservative,ORB 15m breakout,532.76,26.64,13.32,546.08
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-16 00:15:00,2026-02-16 01:00:00,SELL,0.60294,0.603441,3.0,0.603441,loss,-1.0,100,0.000501,0.5833,0.699,"max(structure,1.0ATR)",conservative,ORB 15m breakout,546.08,27.3,-27.3,518.77
dynamic_conservative,ORB,USDCHF,M15,2026-02,2026-02-16 00:15:00,2026-02-16 03:15:00,BUY,0.76868,0.76806,3.0,0.76806,loss,-1.0,100,0.00062,0.7292,0.9355,"max(structure,1.0ATR)",conservative,ORB 15m breakout,518.77,25.94,-25.94,492.84
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-17 00:15:00,2026-02-17 00:30:00,BUY,0.70744,0.70675,2.0,0.70675,loss,-1.0,95,0.00069,0.1875,4.514,"max(structure,1.0ATR)",conservative,ORB 15m breakout,492.84,24.64,-24.64,468.19
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-17 00:15:00,2026-02-17 00:30:00,BUY,0.60324,0.6027,2.0,0.6027,loss,-1.0,95,0.00054,0.2083,3.2308,"max(structure,1.0ATR)",conservative,ORB 15m breakout,468.19,23.41,-23.41,444.78
dynamic_conservative,ORB,USDCHF,M15,2026-02,2026-02-17 00:15:00,2026-02-17 00:30:00,SELL,0.76936,0.76966,2.0,0.76966,loss,-1.0,100,0.0003,0.1667,1.8341,"max(structure,1.0ATR)",conservative,ORB 15m breakout,444.78,22.24,-22.24,422.54
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-18 00:15:00,2026-02-18 00:45:00,SELL,0.70809,0.70844,2.0,0.70809,trail_stop,0.5,100,0.00035,0.0833,1.4412,"max(structure,1.0ATR)",conservative,ORB 15m breakout,422.54,21.13,10.56,433.11
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-18 00:15:00,2026-02-18 02:30:00,SELL,1.35619,1.356686,3.0,1.355694,trail_stop,1.0,100,0.000496,0.3958,0.8473,"max(structure,1.0ATR)",conservative,ORB 15m breakout,433.11,21.66,21.66,454.76
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-18 00:15:00,2026-02-18 01:00:00,SELL,0.60462,0.60498,2.0,0.6039,win,1.5,100,0.00036,0.1146,1.5181,"max(structure,1.0ATR)",conservative,ORB 15m breakout,454.76,22.74,34.11,488.87
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-19 00:15:00,2026-02-19 00:30:00,SELL,0.70403,0.70437,2.0,0.70437,loss,-1.0,100,0.00034,0.5,1.4737,"max(structure,1.0ATR)",conservative,ORB 15m breakout,488.87,24.44,-24.44,464.43
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-19 00:15:00,2026-02-19 00:30:00,SELL,0.59635,0.59663,3.0,0.59663,loss,-1.0,100,0.00028,0.0208,1.2212,"max(structure,1.0ATR)",conservative,ORB 15m breakout,464.43,23.22,-23.22,441.21
dynamic_conservative,ORB,USDCHF,M15,2026-02,2026-02-19 00:15:00,2026-02-19 00:45:00,BUY,0.77255,0.772309,3.0,0.77255,trail_stop,0.5,100,0.000241,0.1562,0.6213,"max(structure,1.0ATR)",conservative,ORB 15m breakout,441.21,22.06,11.03,452.24
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-20 00:15:00,2026-02-20 01:30:00,SELL,0.70528,0.70577,2.0,0.7043,win,1.5,100,0.00049,0.0417,1.5011,"max(structure,1.0ATR)",conservative,ORB 15m breakout,452.24,22.61,33.92,486.15
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-20 00:15:00,2026-02-20 01:00:00,SELL,0.59675,0.59712,2.0,0.59601,win,1.5,100,0.00037,0.0312,1.4389,"max(structure,1.0ATR)",conservative,ORB 15m breakout,486.15,24.31,36.46,522.62
dynamic_conservative,ORB,USDCAD,M15,2026-02,2026-02-20 00:15:00,2026-02-20 00:45:00,BUY,1.36898,1.36854,2.0,1.36854,loss,-1.0,100,0.00044,0.1875,1.3568,"max(structure,1.0ATR)",conservative,ORB 15m breakout,522.62,26.13,-26.13,496.48
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-23 00:15:00,2026-02-23 01:15:00,SELL,0.71015,0.71113,2.0,0.70819,win,1.5,100,0.00098,0.6667,1.5364,"max(structure,1.0ATR)",conservative,ORB 15m breakout,496.48,24.82,37.24,533.72
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-23 00:15:00,2026-02-23 06:00:00,SELL,1.35233,1.35334,3.0,1.35233,trail_stop,0.5,100,0.00101,0.6458,0.8911,"max(structure,1.0ATR)",conservative,ORB 15m breakout,533.72,26.69,13.34,547.06
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-23 00:15:00,2026-02-23 02:45:00,SELL,0.59959,0.60028,2.0,0.59821,win,1.5,100,0.00069,0.5312,1.4793,"max(structure,1.0ATR)",conservative,ORB 15m breakout,547.06,27.35,41.03,588.09
dynamic_conservative,ORB,NZDUSD,M15,2026-02,2026-02-24 00:15:00,2026-02-24 01:30:00,SELL,0.59585,0.59621,3.0,0.59549,trail_stop,1.0,100,0.00036,0.1458,1.164,"max(structure,1.0ATR)",conservative,ORB 15m breakout,588.09,29.4,29.4,617.5
dynamic_conservative,ORB,USDCHF,M15,2026-02,2026-02-24 00:15:00,2026-02-24 00:30:00,BUY,0.77443,0.77416,3.0,0.77416,loss,-1.0,100,0.00027,0.0104,1.1317,"max(structure,1.0ATR)",conservative,ORB 15m breakout,617.5,30.87,-30.87,586.62
dynamic_conservative,LTA,AUDUSD,M15,2026-02,2026-02-24 01:45:00,2026-02-24 05:00:00,BUY,0.70576,0.70471,3.0,0.70576,trail_stop,0.5,91,0.000496,0.375,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,586.62,29.33,14.67,601.29
dynamic_conservative,LTA,USDCAD,M15,2026-02,2026-02-25 00:15:00,2026-02-25 03:00:00,SELL,1.36999,1.37056,3.0,1.36828,win,2.0,91,0.000266,0.5,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,601.29,30.06,60.13,661.42
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-25 00:15:00,2026-02-25 00:30:00,BUY,0.706,0.70567,2.0,0.70666,win,2.0,100,0.00033,0.5,1.4855,"max(structure,1.0ATR)",conservative,ORB 15m breakout,661.42,33.07,66.14,727.56
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-25 00:15:00,2026-02-25 02:30:00,BUY,1.34964,1.34908,3.0,1.35132,win,2.0,100,0.00056,0.0625,1.058,"max(structure,1.0ATR)",conservative,ORB 15m breakout,727.56,36.38,72.76,800.32
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-26 00:15:00,2026-02-26 01:00:00,BUY,0.71206,0.711778,3.0,0.712906,win,2.0,100,0.000282,0.1354,0.9924,"max(structure,1.0ATR)",conservative,ORB 15m breakout,800.32,40.02,80.03,880.35
dynamic_conservative,ORB,USDCAD,M15,2026-02,2026-02-26 00:15:00,2026-02-26 01:15:00,SELL,1.36738,1.367681,3.0,1.366478,win,2.0,100,0.000301,0.0417,0.8314,"max(structure,1.0ATR)",conservative,ORB 15m breakout,880.35,44.02,88.03,968.38
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-26 00:30:00,2026-02-26 02:00:00,BUY,1.35583,1.3553,3.0,1.35742,win,2.0,100,0.00053,0.2188,1.1091,"max(structure,1.0ATR)",conservative,ORB 15m breakout,968.38,48.42,96.84,1065.22
dynamic_conservative,ORB,AUDUSD,M15,2026-02,2026-02-27 00:15:00,2026-02-27 00:30:00,BUY,0.7106,0.71013,2.0,0.71013,loss,-1.0,100,0.00047,0.0521,1.7641,"max(structure,1.0ATR)",conservative,ORB 15m breakout,1065.22,53.26,-53.26,1011.96
dynamic_conservative,ORB,GBPUSD,M15,2026-02,2026-02-27 00:15:00,2026-02-27 00:30:00,BUY,1.34922,1.34873,3.0,1.34873,loss,-1.0,100,0.00049,0.0417,1.1726,"max(structure,1.0ATR)",conservative,ORB 15m breakout,1011.96,50.6,-50.6,961.36
dynamic_conservative,ORB,USDCAD,M15,2026-02,2026-02-27 00:15:00,2026-02-27 00:30:00,SELL,1.36741,1.367709,3.0,1.367709,loss,-1.0,100,0.000299,0.0521,0.9356,"max(structure,1.0ATR)",conservative,ORB 15m breakout,961.36,48.07,-48.07,913.29
dynamic_conservative,ORB,AUDUSD,M15,2026-03,2026-03-02 00:15:00,2026-03-02 01:00:00,BUY,0.70642,0.705013,2.0,0.709234,win,1.5,100,0.001407,1.0,0.8812,"max(structure,1.0ATR)",conservative,ORB 15m breakout,913.29,45.66,68.5,981.79
dynamic_conservative,ORB,GBPUSD,M15,2026-03,2026-03-02 00:15:00,2026-03-02 01:00:00,BUY,1.34142,1.339666,2.0,1.344927,win,1.5,100,0.001754,1.0,0.7984,"max(structure,1.0ATR)",conservative,ORB 15m breakout,981.79,49.09,73.63,1055.42
dynamic_conservative,ORB,NZDUSD,M15,2026-03,2026-03-02 00:15:00,2026-03-02 01:00:00,BUY,0.59595,0.59483,2.0,0.59819,win,1.5,100,0.00112,1.0,1.0488,"max(structure,1.0ATR)",conservative,ORB 15m breakout,1055.42,52.77,79.16,1134.58
dynamic_conservative,ORB,AUDUSD,M15,2026-03,2026-03-03 00:15:00,2026-03-03 00:45:00,SELL,0.70955,0.71024,3.0,0.71024,loss,-1.0,100,0.00069,0.5,1.3054,"max(structure,1.0ATR)",conservative,ORB 15m breakout,1134.58,56.73,-56.73,1077.85
dynamic_conservative,ORB,GBPUSD,M15,2026-03,2026-03-03 00:15:00,2026-03-03 00:45:00,SELL,1.34001,1.34083,2.0,1.34083,loss,-1.0,100,0.00082,0.5,1.4967,"max(structure,1.0ATR)",conservative,ORB 15m breakout,1077.85,53.89,-53.89,1023.96
dynamic_conservative,ORB,NZDUSD,M15,2026-03,2026-03-03 00:15:00,2026-03-03 01:00:00,SELL,0.59396,0.59468,2.0,0.59468,loss,-1.0,100,0.00072,0.5,1.697,"max(structure,1.0ATR)",conservative,ORB 15m breakout,1023.96,51.2,-51.2,972.76
