policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
fixed_current,ORB,BTCUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,3.0
fixed_current,ORB,BTCUSD,2026-01,23,5,13,5,0,21.74,3.0,0.13,1.23,3.0
fixed_current,ORB,BTCUSD,2026-02,17,3,7,7,0,17.65,2.0,0.118,1.29,3.0
fixed_current,ORB,BTCUSD,2026-03,22,4,7,11,0,18.18,7.0,0.318,2.0,3.0
fixed_current,ORB,BTCUSD,2026-04,21,4,9,8,0,19.05,5.0,0.238,1.56,3.0
fixed_current,ORB,BTCUSD,2026-05,19,0,14,5,0,0.0,-13.0,-0.684,0.07,3.0
fixed_current,ORB,BTCUSD,2026-06,14,3,6,5,0,21.43,5.0,0.357,1.83,3.0
fixed_current,ORB,EURUSD,2026-01,3,1,2,0,0,33.33,-0.91,-0.304,0.57,1.3
fixed_current,ORB,EURUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.084,0.0,1.3
fixed_current,ORB,EURUSD,2026-03,2,1,1,0,0,50.0,0.11,0.056,1.1,1.3
fixed_current,ORB,EURUSD,2026-04,1,1,0,0,0,100.0,1.25,1.246,1.25,1.3
fixed_current,ORB,EURUSD,2026-05,1,1,0,0,0,100.0,1.26,1.262,1.26,1.3
fixed_current,ORB,XAGUSD,2025-12,2,0,1,1,0,0.0,-1.0,-0.5,0.0,4.0
fixed_current,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,-1.01,-0.072,0.86,4.0
fixed_current,ORB,XAGUSD,2026-02,14,4,7,3,0,28.57,11.99,0.856,2.71,4.0
fixed_current,ORB,XAGUSD,2026-03,18,2,8,8,0,11.11,1.98,0.11,1.25,4.0
fixed_current,ORB,XAGUSD,2026-04,13,2,4,7,0,15.38,7.98,0.614,2.99,4.0
fixed_current,ORB,XAGUSD,2026-05,14,1,8,5,0,7.14,-2.02,-0.144,0.75,4.0
fixed_current,ORB,XAGUSD,2026-06,16,2,3,11,0,12.5,12.97,0.811,5.3,4.0
fixed_current,ORB,XAUUSD,2025-12,2,0,1,1,0,0.0,-1.0,-0.5,0.0,1.3
fixed_current,ORB,XAUUSD,2026-01,16,5,9,2,0,31.25,-2.48,-0.155,0.72,1.3
fixed_current,ORB,XAUUSD,2026-02,15,8,5,2,0,53.33,5.43,0.362,2.09,1.3
fixed_current,ORB,XAUUSD,2026-03,14,5,7,2,0,35.71,-0.48,-0.035,0.93,1.3
fixed_current,ORB,XAUUSD,2026-04,16,6,10,0,0,37.5,-2.18,-0.136,0.78,1.3
fixed_current,ORB,XAUUSD,2026-05,14,8,6,0,0,57.14,4.43,0.316,1.74,1.3
fixed_current,ORB,XAUUSD,2026-06,16,10,6,0,0,62.5,7.03,0.44,2.17,1.3
production_current,LTA,EURUSD,2025-12,1,0,1,0,0,0.0,-1.09,-1.093,0.0,6.0
production_current,LTA,EURUSD,2026-01,8,0,3,1,0,0.0,-4.52,-0.565,0.03,6.0
production_current,LTA,EURUSD,2026-02,5,0,1,0,0,0.0,-2.09,-0.417,0.13,6.0
production_current,LTA,EURUSD,2026-03,12,0,4,3,0,0.0,-0.04,-0.004,0.99,6.0
production_current,LTA,EURUSD,2026-04,3,0,0,0,0,0.0,2.34,0.782,2.34,6.0
production_current,LTA,EURUSD,2026-05,5,0,1,1,0,0.0,-0.72,-0.144,0.74,6.0
production_current,LTA,EURUSD,2026-06,5,0,0,0,0,0.0,-1.68,-0.336,0.14,6.0
production_current,LTA,US30,2025-12,4,0,0,2,0,0.0,0.45,0.112,1.81,6.0
production_current,LTA,US30,2026-01,7,0,1,1,0,0.0,6.05,0.864,6.45,6.0
production_current,LTA,US30,2026-02,15,0,1,3,0,0.0,-2.86,-0.191,0.49,6.0
production_current,LTA,US30,2026-03,5,0,1,1,0,0.0,-1.22,-0.244,0.03,6.0
production_current,LTA,US30,2026-04,9,0,3,2,0,0.0,1.57,0.175,1.42,6.0
production_current,LTA,US30,2026-05,6,0,1,1,0,0.0,0.88,0.147,1.79,6.0
production_current,LTA,US30,2026-06,10,0,2,2,0,0.0,0.19,0.019,1.05,6.0
production_current,ORB,BTCUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,3.0
production_current,ORB,BTCUSD,2026-01,23,2,5,5,0,8.7,1.9,0.083,1.2,3.0
production_current,ORB,BTCUSD,2026-02,17,1,6,5,0,5.88,-3.68,-0.216,0.53,3.0
production_current,ORB,BTCUSD,2026-03,22,3,5,5,0,13.64,2.8,0.127,1.35,3.0
production_current,ORB,BTCUSD,2026-04,21,2,5,4,0,9.52,2.81,0.134,1.38,3.0
production_current,ORB,BTCUSD,2026-05,19,1,10,2,0,5.26,-9.98,-0.525,0.29,3.0
production_current,ORB,BTCUSD,2026-06,14,1,2,5,0,7.14,1.06,0.076,1.24,3.0
production_current,ORB,EURUSD,2026-01,4,1,2,0,0,25.0,-1.63,-0.407,0.43,1.3
production_current,ORB,EURUSD,2026-02,1,0,0,0,0,0.0,-0.41,-0.41,0.0,1.3
production_current,ORB,EURUSD,2026-03,6,3,1,1,0,50.0,2.61,0.435,3.3,1.3
production_current,ORB,EURUSD,2026-04,2,0,0,1,0,0.0,0.36,0.18,5.36,1.3
production_current,ORB,EURUSD,2026-05,1,0,0,0,0,0.0,0.15,0.151,0.15,1.3
production_current,ORB,XAGUSD,2025-12,2,1,0,1,0,50.0,6.0,3.0,6.0,4.0
production_current,ORB,XAGUSD,2026-01,14,3,6,3,0,21.43,8.41,0.601,2.4,4.0
production_current,ORB,XAGUSD,2026-02,14,3,6,4,0,21.43,9.25,0.661,2.54,4.0
production_current,ORB,XAGUSD,2026-03,18,0,9,7,0,0.0,-4.9,-0.272,0.47,4.0
production_current,ORB,XAGUSD,2026-04,13,2,2,2,0,15.38,9.74,0.749,4.2,4.0
production_current,ORB,XAGUSD,2026-05,14,1,5,6,0,7.14,1.95,0.139,1.36,4.0
production_current,ORB,XAGUSD,2026-06,16,1,5,7,0,6.25,6.6,0.413,2.32,4.0
production_current,ORB,XAUUSD,2025-12,2,0,1,0,0,0.0,-1.56,-0.782,0.0,1.3
production_current,ORB,XAUUSD,2026-01,16,5,4,1,0,31.25,1.17,0.073,1.19,1.3
production_current,ORB,XAUUSD,2026-02,15,6,6,1,0,40.0,1.69,0.113,1.27,1.3
production_current,ORB,XAUUSD,2026-03,14,5,6,1,0,35.71,-0.71,-0.05,0.9,1.3
production_current,ORB,XAUUSD,2026-04,16,5,9,0,0,31.25,-2.96,-0.185,0.69,1.3
production_current,ORB,XAUUSD,2026-05,14,6,4,2,0,42.86,2.93,0.209,1.6,1.3
production_current,ORB,XAUUSD,2026-06,16,9,6,0,0,56.25,5.78,0.361,1.96,1.3
