symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2025-09-16T08:00:00+00:00,2025-09-16T08:20:00+00:00,2025-09-16T10:10:00+00:00,173.158,173.014274,173.301726,173.373589,173.445451,-1.0,-295.21,14480.86,stop,22,40.11,35.69,0.143726,3.35,295.52,295.21,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-16T10:10:00+00:00,2025-09-16T10:40:00+00:00,2025-09-16T12:10:00+00:00,173.115,172.93841,173.29159,173.379886,173.468181,1.5,433.63,14914.5,tp3,18,42.34,37.54,0.17659,2.67,289.62,289.09,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-17T10:40:00+00:00,2025-09-17T11:05:00+00:00,2025-09-17T12:05:00+00:00,173.644,173.754055,173.533945,173.478917,173.42389,1.5,447.38,15361.87,tp3,12,49.18,52.77,0.110055,4.42,298.29,298.25,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-19T09:05:00+00:00,2025-09-19T09:25:00+00:00,2025-09-19T19:25:00+00:00,173.895,173.466889,174.323111,174.537166,174.751222,-0.5232,-160.69,15201.18,timeout,120,45.12,35.8,0.428111,1.17,307.24,307.11,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-24T06:00:00+00:00,2025-09-24T07:05:00+00:00,2025-09-24T17:05:00+00:00,174.496,174.2507,174.7413,174.86395,174.9866,0.2894,87.94,15289.12,timeout,120,49.44,43.35,0.2453,2.02,304.02,303.81,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-25T06:00:00+00:00,2025-09-25T07:05:00+00:00,2025-09-25T09:15:00+00:00,174.679,174.831462,174.526538,174.450306,174.374075,-1.0,-305.67,14983.45,stop,26,58.53,63.31,0.152462,3.27,305.78,305.67,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-25T11:25:00+00:00,2025-09-25T11:50:00+00:00,2025-09-25T15:10:00+00:00,174.63,174.433151,174.826849,174.925273,175.023698,0.3333,99.77,15083.22,stop,40,38.04,32.51,0.196849,2.48,299.67,299.32,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-26T07:40:00+00:00,2025-09-26T08:00:00+00:00,2025-09-26T09:05:00+00:00,174.78,174.895214,174.664786,174.607178,174.549571,-1.0,-301.64,14781.58,stop,13,51.84,55.61,0.115214,4.27,301.66,301.64,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-26T09:55:00+00:00,2025-09-26T10:15:00+00:00,2025-09-26T14:25:00+00:00,174.96,174.750126,175.169874,175.27481,175.379747,-1.0,-294.67,14486.91,stop,50,54.89,48.46,0.209874,2.29,295.63,294.67,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-30T10:45:00+00:00,2025-09-30T11:35:00+00:00,2025-09-30T15:45:00+00:00,173.831,173.610593,174.051407,174.161611,174.271814,-1.0,-289.19,14197.72,stop,50,32.65,31.05,0.220407,2.14,289.74,289.19,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-01T11:20:00+00:00,2025-10-01T11:45:00+00:00,2025-10-01T12:35:00+00:00,172.93,172.692797,173.167203,173.285804,173.404406,-1.0,-283.6,13914.12,stop,10,35.27,23.32,0.237203,1.95,283.95,283.6,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-02T09:05:00+00:00,2025-10-02T09:40:00+00:00,2025-10-02T09:45:00+00:00,172.678,172.817497,172.538503,172.468755,172.399007,-1.0,-277.97,13636.15,stop,1,57.98,60.65,0.139497,3.25,278.28,277.97,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-03T06:10:00+00:00,2025-10-03T07:05:00+00:00,2025-10-03T16:00:00+00:00,173.09,173.269894,172.910106,172.820159,172.730211,1.1667,317.85,13954.0,stop,107,72.27,76.8,0.179894,2.47,272.72,272.44,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-06T08:35:00+00:00,2025-10-06T08:55:00+00:00,2025-10-06T10:00:00+00:00,176.014,176.326581,175.701419,175.545128,175.388838,1.5,416.83,14370.83,tp3,13,67.06,76.39,0.312581,1.45,279.08,277.89,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-06T11:00:00+00:00,2025-10-06T11:25:00+00:00,2025-10-06T21:25:00+00:00,175.219,174.719709,175.718291,175.967936,176.217581,1.2573,357.96,14728.79,timeout,120,30.02,25.3,0.499291,0.93,287.42,284.7,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-07T07:20:00+00:00,2025-10-07T07:40:00+00:00,2025-10-07T09:10:00+00:00,175.953,176.058193,175.847807,175.79521,175.742613,-1.0,-294.1,14434.69,stop,18,42.04,45.59,0.105193,4.56,294.58,294.1,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-08T06:55:00+00:00,2025-10-08T07:15:00+00:00,2025-10-08T07:55:00+00:00,177.171,177.291552,177.050448,176.990172,176.929896,1.1667,336.3,14770.99,stop,8,40.88,46.69,0.120552,3.9,288.69,288.26,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-08T09:05:00+00:00,2025-10-08T09:40:00+00:00,2025-10-08T10:55:00+00:00,177.014,176.822548,177.205452,177.301177,177.396903,1.5,441.94,15212.94,tp3,15,55.73,29.21,0.191452,2.51,295.42,294.63,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-09T08:50:00+00:00,2025-10-09T09:10:00+00:00,2025-10-09T11:45:00+00:00,177.733,177.488328,177.977672,178.100008,178.222345,-1.0,-303.03,14909.91,stop,31,51.23,48.04,0.244672,2.02,304.26,303.03,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-10T09:20:00+00:00,2025-10-10T09:40:00+00:00,2025-10-10T11:00:00+00:00,176.6,177.01679,176.18321,175.974816,175.766421,-1.0,-296.43,14613.48,stop,16,55.21,57.96,0.41679,1.16,298.2,296.43,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-14T10:05:00+00:00,2025-10-14T11:10:00+00:00,2025-10-14T18:35:00+00:00,175.697,175.435688,175.958312,176.088968,176.219624,1.1667,340.19,14953.67,stop,89,35.12,28.45,0.261312,1.82,292.27,291.59,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-15T10:40:00+00:00,2025-10-15T11:35:00+00:00,2025-10-15T12:25:00+00:00,175.929,176.076659,175.781341,175.707512,175.633683,-1.0,-298.76,14654.91,stop,10,66.36,74.0,0.147659,3.3,299.07,298.76,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-16T09:15:00+00:00,2025-10-16T10:10:00+00:00,2025-10-16T10:45:00+00:00,176.159,176.294905,176.023095,175.955143,175.88719,1.5,438.72,15093.63,tp3,7,58.77,64.49,0.135905,3.51,293.1,292.48,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-17T08:35:00+00:00,2025-10-17T08:55:00+00:00,2025-10-17T09:40:00+00:00,175.632,175.471184,175.792816,175.873223,175.953631,-1.0,-301.72,14791.91,stop,9,37.05,33.55,0.160816,3.06,301.87,301.72,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-17T09:35:00+00:00,2025-10-17T09:55:00+00:00,2025-10-17T10:50:00+00:00,175.292,175.754341,174.829659,174.598488,174.367317,0.3333,98.27,14890.18,stop,11,44.35,47.57,0.462341,1.04,295.84,294.81,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-20T09:05:00+00:00,2025-10-20T09:55:00+00:00,2025-10-20T11:45:00+00:00,175.739,175.600867,175.877133,175.9462,176.015267,0.3333,99.09,14989.27,stop,22,44.86,41.07,0.138133,3.51,297.8,297.27,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-21T08:05:00+00:00,2025-10-21T08:25:00+00:00,2025-10-21T18:25:00+00:00,176.03,175.429797,176.630203,176.930304,177.230406,0.3066,91.38,15080.65,timeout,120,61.46,47.01,0.600203,0.81,299.79,298.08,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-23T08:45:00+00:00,2025-10-23T09:15:00+00:00,2025-10-23T09:50:00+00:00,176.742,176.623304,176.860696,176.920044,176.979392,1.1667,351.5,15432.15,stop,7,45.2,33.93,0.118696,4.14,301.61,301.29,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-23T10:45:00+00:00,2025-10-23T11:05:00+00:00,2025-10-23T19:05:00+00:00,176.893,176.648261,177.137739,177.260108,177.382478,1.5,461.42,15893.57,tp3,96,46.29,44.58,0.244739,2.05,308.64,307.61,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-27T10:00:00+00:00,2025-10-27T10:20:00+00:00,2025-10-27T12:05:00+00:00,177.796,177.921221,177.670779,177.608168,177.545557,0.3333,105.95,15999.52,stop,21,36.92,40.65,0.125221,4.14,317.87,317.85,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-28T11:00:00+00:00,2025-10-28T11:20:00+00:00,2025-10-28T15:55:00+00:00,177.097,176.885236,177.308764,177.414645,177.520527,0.3333,106.47,16105.98,stop,44,34.63,31.75,0.211764,2.46,319.99,319.4,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-29T10:30:00+00:00,2025-10-29T10:50:00+00:00,2025-10-29T13:10:00+00:00,176.954,176.765077,177.142923,177.237384,177.331846,1.5,483.03,16589.01,tp3,28,35.16,32.87,0.188923,2.78,322.12,322.02,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-30T07:35:00+00:00,2025-10-30T08:05:00+00:00,2025-10-30T09:40:00+00:00,177.617,178.053822,177.180178,176.961767,176.743355,-1.0,-329.43,16259.58,stop,19,65.31,71.83,0.436822,1.23,331.78,329.43,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-31T07:20:00+00:00,2025-10-31T08:05:00+00:00,2025-10-31T09:25:00+00:00,178.124,178.289116,177.958884,177.876327,177.793769,-1.0,-324.97,15934.61,stop,16,56.2,69.28,0.165116,3.21,325.19,324.97,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-03T06:30:00+00:00,2025-11-03T07:05:00+00:00,2025-11-03T09:20:00+00:00,177.729,177.60902,177.84898,177.90897,177.968959,1.5,477.79,16412.41,tp3,27,51.79,48.8,0.11998,4.33,318.69,318.53,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-03T09:00:00+00:00,2025-11-03T09:35:00+00:00,2025-11-03T10:30:00+00:00,177.876,177.999331,177.752669,177.691003,177.629338,1.5,492.27,16904.68,tp3,11,68.27,81.35,0.123331,4.34,328.25,328.18,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-04T08:10:00+00:00,2025-11-04T08:55:00+00:00,2025-11-04T09:30:00+00:00,177.038,176.791206,177.284794,177.40819,177.531587,-1.0,-337.43,16567.25,stop,7,26.1,24.39,0.246794,2.23,338.09,337.43,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-04T09:35:00+00:00,2025-11-04T09:55:00+00:00,2025-11-04T11:35:00+00:00,177.007,176.679097,177.334903,177.498854,177.662805,-1.0,-329.71,16237.54,stop,20,33.55,26.1,0.327903,1.64,331.34,329.71,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-05T07:30:00+00:00,2025-11-05T07:50:00+00:00,2025-11-05T08:20:00+00:00,176.341,176.538288,176.143712,176.045067,175.946423,-1.0,-324.18,15913.36,stop,6,67.49,70.03,0.197288,2.68,324.75,324.18,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-06T07:55:00+00:00,2025-11-06T08:15:00+00:00,2025-11-06T10:00:00+00:00,177.093,176.954586,177.231414,177.30062,177.369827,-1.0,-318.24,15595.12,stop,21,56.45,38.35,0.138414,3.75,318.27,318.24,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-06T10:55:00+00:00,2025-11-06T11:15:00+00:00,2025-11-06T16:20:00+00:00,176.985,176.801354,177.168646,177.260469,177.352292,0.3333,103.97,15699.09,stop,61,35.77,32.83,0.183646,2.77,311.9,311.9,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-07T09:00:00+00:00,2025-11-07T10:00:00+00:00,2025-11-07T11:45:00+00:00,176.896,177.104007,176.687993,176.58399,176.479986,-1.0,-313.73,15385.36,stop,21,71.08,75.64,0.208007,2.46,313.98,313.73,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-11T06:50:00+00:00,2025-11-11T07:20:00+00:00,2025-11-11T08:30:00+00:00,178.302,178.410699,178.193301,178.138952,178.084603,0.3333,102.41,15487.77,stop,14,56.14,57.86,0.108699,4.61,307.71,307.24,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-11T09:00:00+00:00,2025-11-11T09:35:00+00:00,2025-11-11T10:45:00+00:00,178.214,178.052293,178.375707,178.45656,178.537414,1.1667,360.9,15848.67,stop,14,40.4,29.87,0.161707,3.12,309.76,309.34,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-12T08:25:00+00:00,2025-11-12T08:45:00+00:00,2025-11-12T11:00:00+00:00,179.104,178.963779,179.244221,179.314332,179.384443,0.3333,105.46,15954.13,stop,27,59.18,56.75,0.140221,3.68,316.97,316.38,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-13T07:55:00+00:00,2025-11-13T08:25:00+00:00,2025-11-13T09:15:00+00:00,179.437,179.538846,179.335154,179.284231,179.233309,-1.0,-318.46,15635.67,stop,10,60.09,62.47,0.101846,5.1,319.08,318.46,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-14T07:15:00+00:00,2025-11-14T07:35:00+00:00,2025-11-14T10:20:00+00:00,179.846,179.68579,180.00621,180.086315,180.166421,-1.0,-312.37,15323.3,stop,33,47.47,42.87,0.16021,3.18,312.71,312.37,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-14T10:45:00+00:00,2025-11-14T11:10:00+00:00,2025-11-14T13:15:00+00:00,179.817,179.554661,180.079339,180.210509,180.341678,-1.0,-305.61,15017.69,stop,25,34.55,28.76,0.262339,1.9,306.47,305.61,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-18T09:20:00+00:00,2025-11-18T10:05:00+00:00,2025-11-18T17:45:00+00:00,179.848,179.525923,180.170077,180.331115,180.492154,0.3333,100.05,15117.74,stop,92,45.47,36.52,0.322077,1.52,300.35,300.16,RISK_PERCENT
