kind,server_epoch,ny_day,side,high,low,poc,vah,val,requested_entry,stop,lots,planned_cash_risk,cutoff_epoch
trend_filtered,1633095300,20211001,1,1759.792,1749.722,1754.678,1756.016,1752.239,0.0,0.0,0.0,0.0,1633118400
profile,1633354500,20211004,0,1765.694,1747.713,1752.349,1759.513,1747.994,0.0,0.0,0.0,0.0,1633377600
trend_filtered,1633357500,20211004,1,1765.694,1747.713,1752.349,1759.513,1747.994,0.0,0.0,0.0,0.0,1633377600
profile,1633440900,20211005,0,1768.358,1751.337,1758.651,1761.177,1755.592,0.0,0.0,0.0,0.0,1633464000
adx_filtered,1633440900,20211005,-1,1768.358,1751.337,1758.651,1761.177,1755.592,0.0,0.0,0.0,0.0,1633464000
profile,1633527300,20211006,0,1761.275,1745.897,1748.42,1756.469,1746.618,0.0,0.0,0.0,0.0,1633550400
trend_filtered,1633527300,20211006,1,1761.275,1745.897,1748.42,1756.469,1746.618,0.0,0.0,0.0,0.0,1633550400
profile,1633613700,20211007,0,1766.929,1751.973,1762.839,1764.592,1758.049,0.0,0.0,0.0,0.0,1633636800
adx_filtered,1633613700,20211007,-1,1766.929,1751.973,1762.839,1764.592,1758.049,0.0,0.0,0.0,0.0,1633636800
profile,1633700100,20211008,0,1781.33,1753.357,1759.695,1767.344,1753.357,0.0,0.0,0.0,0.0,1633723200
trend_filtered,1633700100,20211008,1,1781.33,1753.357,1759.695,1767.344,1753.357,0.0,0.0,0.0,0.0,1633723200
profile,1633959300,20211011,0,1760.985,1750.166,1755.153,1757.266,1753.209,0.0,0.0,0.0,0.0,1633982400
trend_filtered,1633959600,20211011,1,1760.985,1750.166,1755.153,1757.266,1753.209,0.0,0.0,0.0,0.0,1633982400
profile,1634045700,20211012,0,1764.971,1750.67,1761.507,1762.96,1757.15,0.0,0.0,0.0,0.0,1634068800
trend_filtered,1634046600,20211012,1,1764.971,1750.67,1761.507,1762.96,1757.15,0.0,0.0,0.0,0.0,1634068800
profile,1634132100,20211013,0,1777.549,1757.863,1762.016,1767.706,1759.093,0.0,0.0,0.0,0.0,1634155200
trend_filtered,1634132100,20211013,1,1777.549,1757.863,1762.016,1767.706,1759.093,0.0,0.0,0.0,0.0,1634155200
profile,1634218500,20211014,0,1800.463,1786.684,1798.848,1799.171,1790.99,0.0,0.0,0.0,0.0,1634241600
adx_filtered,1634221500,20211014,1,1800.463,1786.684,1798.848,1799.171,1790.99,0.0,0.0,0.0,0.0,1634241600
profile,1634304900,20211015,0,1796.425,1764.756,1794.693,1796.425,1775.147,0.0,0.0,0.0,0.0,1634328000
trend_filtered,1634304900,20211015,-1,1796.425,1764.756,1794.693,1796.425,1775.147,0.0,0.0,0.0,0.0,1634328000
profile,1634564100,20211018,0,1772.044,1760.314,1764.621,1767.279,1760.681,0.0,0.0,0.0,0.0,1634587200
trend_filtered,1634565600,20211018,1,1772.044,1760.314,1764.621,1767.279,1760.681,0.0,0.0,0.0,0.0,1634587200
profile,1634650500,20211019,0,1785.1,1763.306,1779.141,1783.057,1774.884,0.0,0.0,0.0,0.0,1634673600
adx_filtered,1634653200,20211019,-1,1785.1,1763.306,1779.141,1783.057,1774.884,0.0,0.0,0.0,0.0,1634673600
profile,1634736900,20211020,0,1788.405,1766.876,1778.818,1781.677,1770.913,0.0,0.0,0.0,0.0,1634760000
trend_filtered,1634740200,20211020,1,1788.405,1766.876,1778.818,1781.677,1770.913,0.0,0.0,0.0,0.0,1634760000
profile,1634823300,20211021,0,1789.41,1776.342,1782.366,1786.347,1781.243,0.0,0.0,0.0,0.0,1634846400
trend_filtered,1634824800,20211021,-1,1789.41,1776.342,1782.366,1786.347,1781.243,0.0,0.0,0.0,0.0,1634846400
profile,1634909700,20211022,0,1807.726,1783.548,1792.426,1807.726,1786.948,0.0,0.0,0.0,0.0,1634932800
adx_filtered,1634911200,20211022,1,1807.726,1783.548,1792.426,1807.726,1786.948,0.0,0.0,0.0,0.0,1634932800
profile,1635168900,20211025,0,1804.643,1792.238,1798.925,1803.286,1796.308,0.0,0.0,0.0,0.0,1635192000
entry,1635168900,20211025,1,1804.643,1792.238,1798.925,1803.286,1796.308,1803.812,1802.676,0.89,101.104,1635192000
profile,1635255300,20211026,0,1807.904,1794.008,1803.019,1805.95,1801.39,0.0,0.0,0.0,0.0,1635278400
trend_filtered,1635255300,20211026,-1,1807.904,1794.008,1803.019,1805.95,1801.39,0.0,0.0,0.0,0.0,1635278400
profile,1635341700,20211027,0,1796.051,1783.485,1787.117,1792.124,1785.645,0.0,0.0,0.0,0.0,1635364800
entry,1635341700,20211027,1,1796.051,1783.485,1787.117,1792.124,1785.645,1795.241,1792.58,0.38,101.11800000000001,1635364800
profile,1635428100,20211028,0,1807.816,1794.166,1801.524,1803.124,1798.218,0.0,0.0,0.0,0.0,1635451200
entry,1635428100,20211028,1,1807.816,1794.166,1801.524,1803.124,1798.218,1806.612,1804.558,0.5,102.7,1635451200
profile,1635514500,20211029,0,1799.981,1775.788,1796.39,1799.981,1789.019,0.0,0.0,0.0,0.0,1635537600
trend_filtered,1635514500,20211029,-1,1799.981,1775.788,1796.39,1799.981,1789.019,0.0,0.0,0.0,0.0,1635537600
profile,1635773700,20211101,0,1791.474,1780.026,1784.23,1786.823,1781.457,0.0,0.0,0.0,0.0,1635796800
entry,1635774000,20211101,1,1791.474,1780.026,1784.23,1786.823,1781.457,1787.862,1786.094,0.58,102.544,1635796800
profile,1635860100,20211102,0,1796.387,1788.158,1791.437,1793.944,1789.572,0.0,0.0,0.0,0.0,1635883200
trend_filtered,1635862200,20211102,-1,1796.387,1788.158,1791.437,1793.944,1789.572,0.0,0.0,0.0,0.0,1635883200
profile,1635946500,20211103,0,1787.617,1768.734,1782.159,1784.962,1779.946,0.0,0.0,0.0,0.0,1635969600
trend_filtered,1635946500,20211103,-1,1787.617,1768.734,1782.159,1784.962,1779.946,0.0,0.0,0.0,0.0,1635969600
profile,1636032900,20211104,0,1793.255,1770.787,1776.58,1781.67,1772.191,0.0,0.0,0.0,0.0,1636056000
trend_filtered,1636032900,20211104,1,1793.255,1770.787,1776.58,1781.67,1772.191,0.0,0.0,0.0,0.0,1636056000
profile,1636119300,20211105,0,1803.543,1784.955,1794.685,1797.153,1792.216,0.0,0.0,0.0,0.0,1636142400
entry,1636119300,20211105,1,1803.543,1784.955,1794.685,1797.153,1792.216,1799.867,1798.605,0.83,104.746,1636142400
profile,1636382100,20211108,0,1826.035,1812.441,1817.433,1820.512,1815.415,0.0,0.0,0.0,0.0,1636405200
entry,1636382100,20211108,1,1826.035,1812.441,1817.433,1820.512,1815.415,1821.103,1820.912,5.37,102.56700000000001,1636405200
profile,1636468500,20211109,0,1830.369,1819.148,1824.846,1826.336,1822.83,0.0,0.0,0.0,0.0,1636491600
entry,1636468500,20211109,1,1830.369,1819.148,1824.846,1826.336,1822.83,1827.16,1826.678,2.1,101.22000000000001,1636491600
profile,1636554900,20211110,0,1858.758,1822.331,1824.892,1839.406,1822.9,0.0,0.0,0.0,0.0,1636578000
target_behind_entry,1636554900,20211110,1,1858.758,1822.331,1824.892,1839.406,1822.9,1861.269,1857.139,0.0,0.0,1636578000
profile,1636641300,20211111,0,1865.964,1842.898,1862.54,1863.802,1850.467,0.0,0.0,0.0,0.0,1636664400
profile,1636727700,20211112,0,1862.354,1845.266,1856.614,1860.485,1853.009,0.0,0.0,0.0,0.0,1636750620
entry,1636729500,20211112,1,1862.354,1845.266,1856.614,1860.485,1853.009,1861.516,1858.807,0.37,100.23299999999999,1636750620
profile,1636986900,20211115,0,1870.38,1856.346,1857.333,1863.582,1856.785,0.0,0.0,0.0,0.0,1637010000
entry,1636993800,20211115,1,1870.38,1856.346,1857.333,1863.582,1856.785,1864.504,1863.198,0.77,100.562,1637010000
profile,1637073300,20211116,0,1877.104,1859.036,1873.01,1877.104,1865.529,0.0,0.0,0.0,0.0,1637096400
trend_filtered,1637073300,20211116,-1,1877.104,1859.036,1873.01,1877.104,1865.529,0.0,0.0,0.0,0.0,1637096400
profile,1637159700,20211117,0,1865.656,1849.567,1854.721,1860.88,1852.081,0.0,0.0,0.0,0.0,1637182800
target_behind_entry,1637159700,20211117,1,1865.656,1849.567,1854.721,1860.88,1852.081,1866.37,1863.721,0.0,0.0,1637182800
profile,1637246100,20211118,0,1870.92,1855.098,1865.358,1867.212,1861.278,0.0,0.0,0.0,0.0,1637269200
trend_filtered,1637247900,20211118,-1,1870.92,1855.098,1865.358,1867.212,1861.278,0.0,0.0,0.0,0.0,1637269200
profile,1637332500,20211119,0,1865.696,1851.468,1860.916,1863.695,1859.027,0.0,0.0,0.0,0.0,1637355420
trend_filtered,1637332500,20211119,-1,1865.696,1851.468,1860.916,1863.695,1859.027,0.0,0.0,0.0,0.0,1637355420
profile,1637591700,20211122,0,1849.084,1815.252,1845.648,1848.555,1839.04,0.0,0.0,0.0,0.0,1637614800
trend_filtered,1637591700,20211122,-1,1849.084,1815.252,1845.648,1848.555,1839.04,0.0,0.0,0.0,0.0,1637614800
profile,1637678100,20211123,0,1812.407,1784.099,1808.205,1812.407,1794.715,0.0,0.0,0.0,0.0,1637701200
invalid_geometry,1637678100,20211123,-1,1812.407,1784.099,1808.205,1812.407,1794.715,1792.491,1792.54,0.0,0.0,1637701200
profile,1637764500,20211124,0,1796.308,1778.308,1794.199,1796.027,1786.183,0.0,0.0,0.0,0.0,1637787600
entry,1637764500,20211124,-1,1796.308,1778.308,1794.199,1796.027,1786.183,1782.127,1783.811,0.59,99.356,1637787600
profile,1637850900,20211125,0,1795.065,1789.238,1791.196,1793.153,1790.422,0.0,0.0,0.0,0.0,1637874000
entry,1637851800,20211125,-1,1795.065,1789.238,1791.196,1793.153,1790.422,1790.276,1790.839,1.75,98.52499999999999,1637874000
profile,1637937300,20211126,0,1815.542,1790.007,1792.999,1807.163,1790.406,0.0,0.0,0.0,0.0,1637960220
target_behind_entry,1637945100,20211126,-1,1815.542,1790.007,1792.999,1807.163,1790.406,1785.451,1792.473,0.0,0.0,1637960220
profile,1638196500,20211129,0,1799.399,1784.208,1794.058,1796.551,1791.566,0.0,0.0,0.0,0.0,1638219600
entry,1638196500,20211129,-1,1799.399,1784.208,1794.058,1796.551,1791.566,1786.874,1787.79,1.06,97.096,1638219600
profile,1638282900,20211130,0,1798.499,1782.923,1793.023,1796.795,1790.711,0.0,0.0,0.0,0.0,1638306000
trend_filtered,1638283500,20211130,1,1798.499,1782.923,1793.023,1796.795,1790.711,0.0,0.0,0.0,0.0,1638306000
profile,1638369300,20211201,0,1794.447,1772.635,1785.756,1790.016,1778.77,0.0,0.0,0.0,0.0,1638392400
trend_filtered,1638371400,20211201,1,1794.447,1772.635,1785.756,1790.016,1778.77,0.0,0.0,0.0,0.0,1638392400
profile,1638455700,20211202,0,1782.008,1767.272,1777.518,1780.627,1773.489,0.0,0.0,0.0,0.0,1638478800
entry,1638455700,20211202,-1,1782.008,1767.272,1777.518,1780.627,1773.489,1770.929,1776.138,0.19,98.971,1638478800
profile,1638542100,20211203,0,1778.619,1766.116,1772.661,1773.735,1768.851,0.0,0.0,0.0,0.0,1638565020
entry,1638543600,20211203,-1,1778.619,1766.116,1772.661,1773.735,1768.851,1767.581,1773.5,0.17,100.623,1638565020
profile,1638801300,20211206,0,1787.721,1776.563,1784.147,1785.106,1779.701,0.0,0.0,0.0,0.0,1638824400
entry,1638801300,20211206,-1,1787.721,1776.563,1784.147,1785.106,1779.701,1779.267,1779.558,3.29,95.739,1638824400
profile,1638887700,20211207,0,1784.684,1772.061,1780.049,1782.909,1777.386,0.0,0.0,0.0,0.0,1638910800
trend_filtered,1638891600,20211207,1,1784.684,1772.061,1780.049,1782.909,1777.386,0.0,0.0,0.0,0.0,1638910800
profile,1638974100,20211208,0,1793.099,1780.049,1788.919,1791.06,1784.739,0.0,0.0,0.0,0.0,1638997200
entry,1638974100,20211208,-1,1793.099,1780.049,1788.919,1791.06,1784.739,1781.054,1783.035,0.48,95.088,1638997200
profile,1639060500,20211209,0,1787.591,1773.669,1783.132,1787.591,1779.76,0.0,0.0,0.0,0.0,1639083600
entry,1639060500,20211209,-1,1787.591,1773.669,1783.132,1787.591,1779.76,1779.365,1782.637,0.3,98.16,1639083600
trail_market_exit,1639061700,20211209,-1,1787.591,1773.669,1783.132,1787.591,1779.76,0.0,1776.308,0.0,0.0,1639083600
profile,1639146900,20211210,0,1789.395,1770.107,1770.86,1778.847,1770.107,0.0,0.0,0.0,0.0,1639169820
trend_filtered,1639146900,20211210,1,1789.395,1770.107,1770.86,1778.847,1770.107,0.0,0.0,0.0,0.0,1639169820
profile,1639406100,20211213,0,1791.618,1781.813,1786.026,1787.941,1784.264,0.0,0.0,0.0,0.0,1639429200
trend_filtered,1639407600,20211213,1,1791.618,1781.813,1786.026,1787.941,1784.264,0.0,0.0,0.0,0.0,1639429200
profile,1639492500,20211214,0,1789.499,1766.456,1784.278,1788.779,1782.658,0.0,0.0,0.0,0.0,1639515600
entry,1639492500,20211214,-1,1789.499,1766.456,1784.278,1788.779,1782.658,1768.898,1769.84,1.02,96.084,1639515600
profile,1639578900,20211215,0,1773.899,1766.644,1770.101,1771.065,1767.551,0.0,0.0,0.0,0.0,1639602000
target_behind_entry,1639578900,20211215,-1,1773.899,1766.644,1770.101,1771.065,1767.551,1764.761,1769.638,0.0,0.0,1639602000
profile,1639665300,20211216,0,1791.016,1775.542,1785.334,1789.324,1782.554,0.0,0.0,0.0,0.0,1639688400
trend_filtered,1639665300,20211216,1,1791.016,1775.542,1785.334,1789.324,1782.554,0.0,0.0,0.0,0.0,1639688400
profile,1639751700,20211217,0,1814.228,1797.274,1807.473,1810.254,1802.307,0.0,0.0,0.0,0.0,1639774620
trend_filtered,1639766100,20211217,-1,1814.228,1797.274,1807.473,1810.254,1802.307,0.0,0.0,0.0,0.0,1639774620
profile,1640010900,20211220,0,1804.126,1794.083,1801.851,1803.028,1797.849,0.0,0.0,0.0,0.0,1640034000
trend_filtered,1640010900,20211220,-1,1804.126,1794.083,1801.851,1803.028,1797.849,0.0,0.0,0.0,0.0,1640034000
profile,1640097300,20211221,0,1800.363,1788.798,1796.839,1800.002,1791.328,0.0,0.0,0.0,0.0,1640120400
adx_filtered,1640099400,20211221,-1,1800.363,1788.798,1796.839,1800.002,1791.328,0.0,0.0,0.0,0.0,1640120400
profile,1640183700,20211222,0,1794.913,1785.884,1788.917,1791.527,1787.013,0.0,0.0,0.0,0.0,1640206800
trend_filtered,1640183700,20211222,1,1794.913,1785.884,1788.917,1791.527,1787.013,0.0,0.0,0.0,0.0,1640206800
profile,1640270100,20211223,0,1809.994,1803.14,1806.406,1807.745,1805.068,0.0,0.0,0.0,0.0,1640293200
trend_filtered,1640270100,20211223,-1,1809.994,1803.14,1806.406,1807.745,1805.068,0.0,0.0,0.0,0.0,1640293200
profile,1640615700,20211227,0,1811.879,1802.925,1809.291,1811.459,1806.563,0.0,0.0,0.0,0.0,1640638800
adx_filtered,1640618400,20211227,1,1811.879,1802.925,1809.291,1811.459,1806.563,0.0,0.0,0.0,0.0,1640638800
profile,1640702100,20211228,0,1820.229,1808.515,1817.392,1820.229,1812.176,0.0,0.0,0.0,0.0,1640725200
trend_filtered,1640706900,20211228,-1,1820.229,1808.515,1817.392,1820.229,1812.176,0.0,0.0,0.0,0.0,1640725200
profile,1640788500,20211229,0,1807.663,1789.325,1805.801,1807.663,1795.056,0.0,0.0,0.0,0.0,1640811600
trend_filtered,1640788500,20211229,-1,1807.663,1789.325,1805.801,1807.663,1795.056,0.0,0.0,0.0,0.0,1640811600
profile,1640874900,20211230,0,1805.535,1796.193,1802.543,1803.345,1799.404,0.0,0.0,0.0,0.0,1640898000
adx_filtered,1640874900,20211230,1,1805.535,1796.193,1802.543,1803.345,1799.404,0.0,0.0,0.0,0.0,1640898000
profile,1640961300,20211231,0,1827.462,1814.741,1818.219,1820.108,1816.132,0.0,0.0,0.0,0.0,1640984220
adx_filtered,1640961300,20211231,1,1827.462,1814.741,1818.219,1820.108,1816.132,0.0,0.0,0.0,0.0,1640984220
profile,1641220500,20220103,0,1831.579,1805.728,1824.914,1831.579,1816.634,0.0,0.0,0.0,0.0,1641243600
trend_filtered,1641220500,20220103,-1,1831.579,1805.728,1824.914,1831.579,1816.634,0.0,0.0,0.0,0.0,1641243600
profile,1641306900,20220104,0,1810.086,1798.49,1804.379,1806.643,1803.201,0.0,0.0,0.0,0.0,1641330000
adx_filtered,1641306900,20220104,1,1810.086,1798.49,1804.379,1806.643,1803.201,0.0,0.0,0.0,0.0,1641330000
profile,1641393300,20220105,0,1827.807,1812.423,1815.187,1819.875,1813.865,0.0,0.0,0.0,0.0,1641416400
adx_filtered,1641393300,20220105,1,1827.807,1812.423,1815.187,1819.875,1813.865,0.0,0.0,0.0,0.0,1641416400
profile,1641479700,20220106,0,1811.513,1786.865,1809.01,1811.513,1795.338,0.0,0.0,0.0,0.0,1641502800
trend_filtered,1641479700,20220106,-1,1811.513,1786.865,1809.01,1811.513,1795.338,0.0,0.0,0.0,0.0,1641502800
profile,1641566100,20220107,0,1796.039,1782.424,1791.891,1793.061,1789.444,0.0,0.0,0.0,0.0,1641589020
trend_filtered,1641566700,20220107,1,1796.039,1782.424,1791.891,1793.061,1789.444,0.0,0.0,0.0,0.0,1641589020
profile,1641825300,20220110,0,1802.295,1790.168,1793.105,1796.231,1791.684,0.0,0.0,0.0,0.0,1641848400
trend_filtered,1641836100,20220110,1,1802.295,1790.168,1793.105,1796.231,1791.684,0.0,0.0,0.0,0.0,1641848400
profile,1641911700,20220111,0,1810.233,1801.233,1809.319,1809.671,1805.452,0.0,0.0,0.0,0.0,1641934800
trend_filtered,1641911700,20220111,-1,1810.233,1801.233,1809.319,1809.671,1805.452,0.0,0.0,0.0,0.0,1641934800
profile,1641998100,20220112,0,1825.205,1814.577,1819.31,1821.552,1817.4,0.0,0.0,0.0,0.0,1642021200
adx_filtered,1641998400,20220112,1,1825.205,1814.577,1819.31,1821.552,1817.4,0.0,0.0,0.0,0.0,1642021200
profile,1642084500,20220113,0,1828.145,1819.043,1824.803,1827.007,1822.456,0.0,0.0,0.0,0.0,1642107600
trend_filtered,1642084500,20220113,-1,1828.145,1819.043,1824.803,1827.007,1822.456,0.0,0.0,0.0,0.0,1642107600
profile,1642170900,20220114,0,1829.12,1819.495,1826.187,1827.917,1822.804,0.0,0.0,0.0,0.0,1642193820
trend_filtered,1642170900,20220114,-1,1829.12,1819.495,1826.187,1827.917,1822.804,0.0,0.0,0.0,0.0,1642193820
profile,1642430100,20220117,0,1823.179,1813.146,1819.965,1822.709,1818.633,0.0,0.0,0.0,0.0,1642453200
trend_filtered,1642431900,20220117,-1,1823.179,1813.146,1819.965,1822.709,1818.633,0.0,0.0,0.0,0.0,1642453200
profile,1642516500,20220118,0,1822.764,1805.768,1817.32,1819.046,1810.814,0.0,0.0,0.0,0.0,1642539600
entry,1642520700,20220118,1,1822.764,1805.768,1817.32,1819.046,1810.814,1819.185,1817.75,0.67,96.14500000000001,1642539600
profile,1642602900,20220119,0,1825.432,1810.15,1813.135,1818.507,1810.389,0.0,0.0,0.0,0.0,1642626000
entry,1642602900,20220119,1,1825.432,1810.15,1813.135,1818.507,1810.389,1823.924,1822.505,0.67,95.07300000000001,1642626000
profile,1642689300,20220120,0,1847.016,1835.838,1839.942,1842.126,1838.283,0.0,0.0,0.0,0.0,1642712400
entry,1642689300,20220120,1,1847.016,1835.838,1839.942,1842.126,1838.283,1844.142,1843.254,1.07,95.016,1642712400
profile,1642775700,20220121,0,1843.17,1828.321,1840.966,1842.938,1834.585,0.0,0.0,0.0,0.0,1642798620
trend_filtered,1642779000,20220121,-1,1843.17,1828.321,1840.966,1842.938,1834.585,0.0,0.0,0.0,0.0,1642798620
profile,1643034900,20220124,0,1844.145,1832.522,1840.24,1841.784,1836.517,0.0,0.0,0.0,0.0,1643058000
trend_filtered,1643034900,20220124,-1,1844.145,1832.522,1840.24,1841.784,1836.517,0.0,0.0,0.0,0.0,1643058000
profile,1643121300,20220125,0,1843.606,1834.779,1841.882,1843.054,1839.33,0.0,0.0,0.0,0.0,1643144400
target_behind_entry,1643122200,20220125,1,1843.606,1834.779,1841.882,1843.054,1839.33,1851.58,1841.989,0.0,0.0,1643144400
profile,1643207700,20220126,0,1849.547,1832.092,1846.956,1848.183,1844.638,0.0,0.0,0.0,0.0,1643230800
trend_filtered,1643207700,20220126,-1,1849.547,1832.092,1846.956,1848.183,1844.638,0.0,0.0,0.0,0.0,1643230800
profile,1643294100,20220127,0,1821.986,1797.309,1816.01,1818.516,1808.876,0.0,0.0,0.0,0.0,1643317200
trend_filtered,1643294100,20220127,-1,1821.986,1797.309,1816.01,1818.516,1808.876,0.0,0.0,0.0,0.0,1643317200
profile,1643380500,20220128,0,1799.38,1780.24,1798.632,1799.38,1787.418,0.0,0.0,0.0,0.0,1643403420
entry,1643380500,20220128,-1,1799.38,1780.24,1798.632,1799.38,1787.418,1783.883,1784.412,1.79,94.691,1643403420
profile,1643639700,20220131,0,1798.145,1785.5,1788.958,1792.218,1787.278,0.0,0.0,0.0,0.0,1643662800
trend_filtered,1643639700,20220131,1,1798.145,1785.5,1788.958,1792.218,1787.278,0.0,0.0,0.0,0.0,1643662800
profile,1643726100,20220201,0,1808.636,1795.755,1802.9,1808.032,1802.196,0.0,0.0,0.0,0.0,1643749200
adx_filtered,1643726700,20220201,-1,1808.636,1795.755,1802.9,1808.032,1802.196,0.0,0.0,0.0,0.0,1643749200
profile,1643812500,20220202,0,1807.946,1794.353,1798.707,1803.061,1796.689,0.0,0.0,0.0,0.0,1643835600
trend_filtered,1643812500,20220202,1,1807.946,1794.353,1798.707,1803.061,1796.689,0.0,0.0,0.0,0.0,1643835600
profile,1643898900,20220203,0,1808.969,1799.986,1803.144,1805.32,1800.969,0.0,0.0,0.0,0.0,1643922000
adx_filtered,1643899200,20220203,-1,1808.969,1799.986,1803.144,1805.32,1800.969,0.0,0.0,0.0,0.0,1643922000
profile,1643985300,20220204,0,1814.9,1792.151,1806.547,1814.9,1802.459,0.0,0.0,0.0,0.0,1644008220
adx_filtered,1643985300,20220204,-1,1814.9,1792.151,1806.547,1814.9,1802.459,0.0,0.0,0.0,0.0,1644008220
profile,1644244500,20220207,0,1817.039,1808.703,1810.461,1813.262,1809.485,0.0,0.0,0.0,0.0,1644267600
adx_filtered,1644244500,20220207,1,1817.039,1808.703,1810.461,1813.262,1809.485,0.0,0.0,0.0,0.0,1644267600
profile,1644330900,20220208,0,1824.708,1815.422,1819.702,1821.951,1817.453,0.0,0.0,0.0,0.0,1644354000
adx_filtered,1644331500,20220208,1,1824.708,1815.422,1819.702,1821.951,1817.453,0.0,0.0,0.0,0.0,1644354000
profile,1644417300,20220209,0,1832.436,1824.479,1827.401,1828.209,1826.22,0.0,0.0,0.0,0.0,1644440400
entry,1644417900,20220209,1,1832.436,1824.479,1827.401,1828.209,1826.22,1829.128,1827.07,0.46,94.668,1644440400
profile,1644503700,20220210,0,1837.011,1821.579,1834.238,1834.841,1829.295,0.0,0.0,0.0,0.0,1644526800
trend_filtered,1644503700,20220210,-1,1837.011,1821.579,1834.238,1834.841,1829.295,0.0,0.0,0.0,0.0,1644526800
profile,1644590100,20220211,0,1833.323,1820.676,1825.715,1827.197,1822.85,0.0,0.0,0.0,0.0,1644613020
entry,1644590100,20220211,1,1833.323,1820.676,1825.715,1827.197,1822.85,1829.497,1828.248,0.74,92.426,1644613020
profile,1644849300,20220214,0,1863.212,1850.675,1854.299,1857.923,1852.242,0.0,0.0,0.0,0.0,1644872400
target_behind_entry,1644849300,20220214,1,1863.212,1850.675,1854.299,1857.923,1852.242,1864.774,1860.584,0.0,0.0,1644872400
profile,1644935700,20220215,0,1879.504,1844.301,1878.129,1879.504,1853.652,0.0,0.0,0.0,0.0,1644958800
trend_filtered,1644935700,20220215,-1,1879.504,1844.301,1878.129,1879.504,1853.652,0.0,0.0,0.0,0.0,1644958800
profile,1645022100,20220216,0,1859.602,1850.312,1852.707,1855.973,1851.038,0.0,0.0,0.0,0.0,1645045200
target_behind_entry,1645022100,20220216,1,1859.602,1850.312,1852.707,1855.973,1851.038,1862.234,1858.26,0.0,0.0,1645045200
profile,1645108500,20220217,0,1897.573,1867.81,1886.179,1897.573,1874.321,0.0,0.0,0.0,0.0,1645131600
target_behind_entry,1645118100,20220217,1,1897.573,1867.81,1886.179,1897.573,1874.321,1897.946,1896.91,0.0,0.0,1645131600
profile,1645194900,20220218,0,1902.433,1886.423,1891.301,1895.679,1888.174,0.0,0.0,0.0,0.0,1645217820
entry,1645194900,20220218,1,1902.433,1886.423,1891.301,1895.679,1888.174,1897.092,1894.256,0.33,93.58800000000001,1645217820
profile,1645454100,20220221,0,1908.143,1887.6,1896.748,1899.155,1892.736,0.0,0.0,0.0,0.0,1645477200
entry,1645468200,20220221,1,1908.143,1887.6,1896.748,1899.155,1892.736,1900.907,1898.756,0.43,92.493,1645477200
profile,1645540500,20220222,0,1913.818,1891.296,1908.363,1913.466,1899.038,0.0,0.0,0.0,0.0,1645563600
trend_filtered,1645542600,20220222,-1,1913.818,1891.296,1908.363,1913.466,1899.038,0.0,0.0,0.0,0.0,1645563600
profile,1645626900,20220223,0,1904.438,1889.48,1895.44,1899.296,1890.415,0.0,0.0,0.0,0.0,1645650000
entry,1645626900,20220223,1,1904.438,1889.48,1895.44,1899.296,1890.415,1901.042,1899.652,0.67,93.13000000000001,1645650000
profile,1645713300,20220224,0,1974.369,1910.113,1941.739,1968.345,1933.205,0.0,0.0,0.0,0.0,1645736400
