signal_time,entry_time,exit_time,side,entry,exit,stop_distance,quantity,notional,fees,funding_pnl,pnl,return_on_equity_pct,balance,reason
2026-02-26T14:00:00+00:00,2026-02-26T14:15:00+00:00,2026-02-26T14:30:00+00:00,long,67962.69558999999,67733.17873758385,222.74285714285776,0.4094668987068666,27828.474190996134,27.781484414116235,0.0,-121.76103817391541,-1.3126235812092533,9154.397025491462,stop
2026-02-26T14:45:00+00:00,2026-02-26T15:00:00+00:00,2026-02-26T15:00:00+00:00,long,67666.56598,67374.23502554487,285.5928571428573,0.32054012544551536,21689.84954769644,21.642997647290116,0.0,-115.34679845994481,-1.260015248833413,9039.050227031517,stop
2026-02-27T12:45:00+00:00,2026-02-27T13:00:00+00:00,2026-02-27T15:45:00+00:00,long,65909.09025,66065.99274,331.0642857142863,0.27303006144348535,17995.16296064172,18.01658250888439,0.0,24.82251397645355,0.2746141834926547,9063.87274100797,time
2026-02-27T22:30:00+00:00,2026-02-27T22:45:00+00:00,2026-02-27T23:30:00+00:00,long,65571.5565,65895.70555613573,220.49285714285568,0.41107330452594,26954.716413364382,27.021340925196718,0.0,106.22768273947831,1.171990006643286,9170.100423747448,target
2026-03-01T17:15:00+00:00,2026-03-01T17:30:00+00:00,2026-03-01T18:00:00+00:00,long,66003.69971,66547.44787110043,366.93571428571784,0.24991027220117,16495.002560810386,16.562946686285134,0.0,119.32530426320977,1.3012431570999783,9289.425728010658,target
2026-03-04T14:15:00+00:00,2026-03-04T14:30:00+00:00,2026-03-04T14:30:00+00:00,short,71691.33015,72048.59143158642,350.05714285714413,0.2653688381328533,19024.644986104293,19.072047991706512,0.0,-113.87805919615072,-1.225889118772661,9175.547668814506,stop
2026-03-05T07:45:00+00:00,2026-03-05T08:00:00+00:00,2026-03-05T09:00:00+00:00,long,72032.60253999999,72522.91023796028,331.7071428571414,0.27661592059132123,19925.36466419084,19.99317812181299,0.0,115.63373712248463,1.260237985744394,9291.181405936992,target
2026-03-05T10:30:00+00:00,2026-03-05T10:45:00+00:00,2026-03-05T11:45:00+00:00,short,73251.07415999999,72847.284,367.2642857142845,0.2529835262327991,18531.31504133707,18.480238912069616,0.0,83.67201962283389,0.9005530725012874,9374.853425559826,data_gap
2026-03-08T18:15:00+00:00,2026-03-08T18:30:00+00:00,2026-03-08T19:00:00+00:00,long,66898.88922,66977.50158,199.31428571428427,0.420403994813585,28124.560276679476,28.14108475177234,0.0,4.90786543395099,0.05235138312210906,9379.761290993778,data_gap
2026-03-10T08:15:00+00:00,2026-03-10T08:30:00+00:00,2026-03-10T09:15:00+00:00,short,70803.21897,71104.13581546843,293.80714285714305,0.31924891953884427,22603.851156044704,22.65188484493812,0.0,-118.71926263177045,-1.2656959910670844,9261.042028362008,stop
2026-03-11T09:30:00+00:00,2026-03-11T09:45:00+00:00,2026-03-11T10:00:00+00:00,long,69532.9526,69454.0539,201.90714285714472,0.39956775954723406,27783.126085086024,27.767363396690932,0.0,-59.29274018688236,-0.640238323131435,9201.749288175126,data_gap
2026-03-15T04:15:00+00:00,2026-03-15T04:30:00+00:00,2026-03-15T05:15:00+00:00,short,71485.05078,71682.86120650657,190.64285714285714,0.38616812275173956,27605.24786452538,27.64344190505776,0.0,-104.03152296981817,-1.130562458417616,9097.717765205307,stop
2026-03-15T22:00:00+00:00,2026-03-15T22:15:00+00:00,2026-03-15T22:30:00+00:00,short,71760.92319,72357.33501000001,239.07142857142858,0.3803344784647261,27293.15329561592,27.40657128487087,0.0,-254.2425497947722,-2.7945750391063573,8843.475215410535,data_gap
2026-03-16T13:30:00+00:00,2026-03-16T13:45:00+00:00,2026-03-16T13:45:00+00:00,short,74038.29543,74343.58618811442,297.8571428571439,0.2969032446420793,21982.21014093583,22.027531049257536,0.0,-112.66934769267037,-1.2740392769613251,8730.805867717865,stop
2026-03-18T13:00:00+00:00,2026-03-18T13:15:00+00:00,2026-03-18T13:45:00+00:00,long,72407.24,72084.9165017143,315.11428571428615,0.27706791673780473,20061.723143534247,20.017070393441415,0.0,-109.32257057910452,-1.2521475363840637,8621.48329713876,stop
2026-03-19T19:15:00+00:00,2026-03-19T19:30:00+00:00,2026-03-19T19:45:00+00:00,short,70236.07569000001,70240.12331000001,368.0928571428573,0.23422033679378765,16450.717303185764,16.45119132064557,0.0,-17.39922624025827,-0.20181244503521345,8604.084070898502,data_gap
2026-03-21T15:15:00+00:00,2026-03-21T15:30:00+00:00,2026-03-21T15:45:00+00:00,long,70644.96379,70622.03709000001,141.28992757999998,0.3653799340803018,25812.252212695505,25.80806373462817,0.0,-34.18501986930037,-0.39731155097523957,8569.8990510292,data_gap
2026-03-25T10:45:00+00:00,2026-03-25T11:00:00+00:00,2026-03-25T11:15:00+00:00,short,71455.55373,71688.40756823015,225.68571428571573,0.3597998449530398,25709.697153087604,25.75158754053357,0.0,-109.53236243246121,-1.2781056320530046,8460.36668859674,stop
2026-03-26T15:15:00+00:00,2026-03-26T15:30:00+00:00,2026-03-26T16:00:00+00:00,long,69005.79989,68992.30008,287.46428571428777,0.29431018422252087,20309.10967804831,20.307123112264275,0.0,-24.280254680331506,-0.2869882071785082,8436.086433916407,data_gap
2026-03-28T15:15:00+00:00,2026-03-28T15:30:00+00:00,2026-03-28T16:15:00+00:00,short,66987.40059,67045.60389,232.97857142857018,0.36209709683548563,24255.9432781947,24.26648090117282,0.0,-45.34172685741538,-0.537473474372236,8390.744707058991,data_gap
2026-03-30T11:15:00+00:00,2026-03-30T11:30:00+00:00,2026-03-30T12:00:00+00:00,short,67649.13441,67827.42361701242,171.50714285713912,0.37209987002370243,25172.234121176974,25.20540481655495,0.0,-91.54679557250604,-1.0910449402123898,8299.197911486486,stop
2026-03-30T13:15:00+00:00,2026-03-30T13:30:00+00:00,2026-03-30T13:30:00+00:00,short,67831.31619000001,68015.07416019043,176.95714285713933,0.3670516087985031,24897.593734459457,24.931318063753423,0.0,-92.37997665169367,-1.1131193355906763,8206.817934834793,stop
2026-03-31T01:30:00+00:00,2026-03-31T01:45:00+00:00,2026-03-31T02:00:00+00:00,short,67886.51067,67890.28835,281.82142857142964,0.2912063137439784,19768.980525151957,19.769530567285607,0.0,-20.86961483458974,-0.2542960621315386,8185.948320000203,data_gap
2026-04-01T07:00:00+00:00,2026-04-01T07:15:00+00:00,2026-04-01T07:45:00+00:00,short,69138.88542,68658.76518999999,252.23571428571555,0.3245356567836272,22438.03358906765,22.36012552197857,0.0,133.45600865618246,1.63030602490023,8319.404328656386,data_gap
2026-04-02T11:15:00+00:00,2026-04-02T11:30:00+00:00,2026-04-02T11:45:00+00:00,long,66422.14155,66225.41120370214,190.1071428571408,0.37575140463036094,24958.21298596916,24.92125213399174,0.0,-98.8429560888299,-1.1881013613963078,8220.561372567556,stop
2026-04-02T12:15:00+00:00,2026-04-02T12:30:00+00:00,2026-04-02T13:00:00+00:00,long,66122.01153999999,65923.05428956028,192.364285714283,0.37297238156137724,24661.684117702665,24.624581337939965,0.0,-98.830140863341,-1.2022310446235747,8121.731231704215,stop
2026-04-02T13:15:00+00:00,2026-04-02T13:30:00+00:00,2026-04-02T13:30:00+00:00,long,66117.51109,65897.6563796053,213.26428571428445,0.36851347386543987,24365.193695112644,24.32468398357603,0.0,-105.34410705680929,-1.2970646781019435,8016.3871246474055,stop
2026-04-02T17:15:00+00:00,2026-04-02T17:30:00+00:00,2026-04-02T17:45:00+00:00,short,67195.07982,66712.63255905343,326.0785714285708,0.24584219347892466,16519.385813940225,16.460082867505726,0.0,102.14581000149911,1.2742125400535957,8118.532934648904,target
2026-04-04T11:00:00+00:00,2026-04-04T11:15:00+00:00,2026-04-04T12:00:00+00:00,short,67128.08652,67091.10844,134.25617304,0.36282277756703607,24355.598803946712,24.348890559099363,0.0,-10.932400864403018,-0.13465980802695116,8107.600533784501,data_gap
2026-04-05T15:30:00+00:00,2026-04-05T15:45:00+00:00,2026-04-05T16:00:00+00:00,short,67404.05892000001,67319.83131000001,182.6857142857147,0.36085069639829187,24322.8016013535,24.30760480549127,0.0,6.085986918973086,0.07506520447834944,8113.686520703474,data_gap
2026-04-09T00:45:00+00:00,2026-04-09T01:00:00+00:00,2026-04-09T01:00:00+00:00,long,70786.0779,70566.7062379243,212.31428571428737,0.3438678944254718,24341.059562110422,24.30334212634313,0.0,-99.7382136609316,-1.2292588998408098,8013.948307042543,stop
2026-04-10T20:30:00+00:00,2026-04-10T20:45:00+00:00,2026-04-10T21:15:00+00:00,short,73188.38043,73081.60743,226.27142857142775,0.3284926484214542,24041.84492112763,24.024307848352677,0.0,11.049837701551592,0.13788256772059726,8024.998144744095,data_gap
2026-04-11T19:00:00+00:00,2026-04-11T19:15:00+00:00,2026-04-11T19:30:00+00:00,short,73521.6471,73711.84611899572,182.8285714285708,0.3274545033177349,24074.994434232285,24.106135196880665,0.0,-86.38766049364267,-1.0764819995655892,7938.610484250452,stop
2026-04-18T09:15:00+00:00,2026-04-18T09:30:00+00:00,2026-04-18T10:00:00+00:00,long,76546.45388,76242.375,163.4000000000004,0.3111291280728282,23815.831452751358,23.76852755435148,0.0,-118.37632435411393,-1.4911466507767674,7820.234159896338,data_gap
2026-04-18T16:15:00+00:00,2026-04-18T16:30:00+00:00,2026-04-18T16:45:00+00:00,long,76048.80412,75831.87731673087,209.34285714285838,0.30849535046822785,23460.70247968901,23.42724202458878,0.0,-90.34815222505213,-1.1553126207956126,7729.886007671285,stop
2026-04-19T06:15:00+00:00,2026-04-19T06:30:00+00:00,2026-04-19T07:00:00+00:00,long,75372.03645,75187.18053,151.02857142857414,0.3076692512931811,23189.658023013857,23.1612207817621,0.0,-80.03570328527483,-1.035405997007535,7649.850304386011,data_gap
2026-04-24T18:15:00+00:00,2026-04-24T18:30:00+00:00,2026-04-24T18:45:00+00:00,long,77469.34616,77525.04672,245.31428571428634,0.2962404105716804,22949.55091315803,22.957801291539766,0.0,-6.4570445280679944,-0.08440746251421252,7643.393259857943,data_gap
2026-04-26T18:15:00+00:00,2026-04-26T18:30:00+00:00,2026-04-26T19:00:00+00:00,short,78130.88613,78294.97661705023,156.26177226000001,0.2934841893565739,22930.17977957383,22.954258761360364,0.0,-71.11222233442169,-0.9303750300000049,7572.281037523521,stop
2026-04-27T06:30:00+00:00,2026-04-27T06:45:00+00:00,2026-04-27T07:15:00+00:00,long,77575.95681999999,77620.33719,235.8571428571418,0.29283355363931385,22716.84311257056,22.723341143300026,0.0,-9.72727968436848,-0.12845904207947545,7562.553757839153,data_gap
2026-04-27T19:30:00+00:00,2026-04-27T19:45:00+00:00,2026-04-27T21:30:00+00:00,long,76748.57409,76850.11422,195.87857142857268,0.29561019917989023,22687.66127351746,22.70266942254449,0.0,7.313628631509969,0.09670845147948662,7569.867386470663,data_gap
2026-04-28T07:15:00+00:00,2026-04-28T07:30:00+00:00,2026-04-28T08:00:00+00:00,long,76617.56099,76789.72026,203.5714285714296,0.2964020502085156,22709.60215941199,22.73511633970719,0.0,28.293244250695317,0.37376142548101643,7598.160630721359,data_gap
2026-05-01T11:15:00+00:00,2026-05-01T11:30:00+00:00,2026-05-01T12:00:00+00:00,short,77340.36519000001,77502.79542497205,154.68073038000003,0.29472943185832495,22794.481892164076,22.818418377599038,0.0,-70.69138924752211,-0.9303750300000011,7527.4692414738365,stop
2026-05-03T01:30:00+00:00,2026-05-03T01:45:00+00:00,2026-05-03T02:15:00+00:00,long,78203.8196,78070.1922,159.31428571428634,0.28876348802305185,22582.407724421508,22.563114367361784,0.0,-61.14982848681264,-0.8123557403582276,7466.3194129870235,data_gap
2026-05-03T22:15:00+00:00,2026-05-03T22:30:00+00:00,2026-05-03T22:30:00+00:00,short,79041.79503,79278.24349021728,228.5214285714267,0.2833811938413043,22398.95823896107,22.432460762430228,0.0,-89.43750770074367,-1.1978794738566203,7376.88190528628,stop
2026-05-04T02:45:00+00:00,2026-05-04T03:00:00+00:00,2026-05-04T03:45:00+00:00,short,80128.58634000001,80216.0208,363.442857142858,0.20297226263513163,16263.880471184302,16.27275385627354,0.0,-34.019524034752315,-0.4611640049486748,7342.862381251528,data_gap
2026-05-05T21:00:00+00:00,2026-05-05T21:15:00+00:00,2026-05-05T21:45:00+00:00,short,81530.24616,81371.43633,175.971428571429,0.27018914061076577,22028.587143754583,22.007132798010467,0.0,20.901558690230885,0.2846513744231224,7363.7639399417585,data_gap
2026-05-06T10:00:00+00:00,2026-05-06T10:15:00+00:00,2026-05-06T10:15:00+00:00,short,81988.50033,82206.46301146157,209.74285714285674,0.2694437845662358,22091.29181982527,22.120656164718877,0.0,-80.84934595193103,-1.09793505890916,7282.914593989827,stop
2026-05-06T23:00:00+00:00,2026-05-06T23:15:00+00:00,2026-05-07T00:30:00+00:00,long,81199.41913,81020.25200880128,171.0642857142853,0.26907512413345863,21848.743781969482,21.824639074280896,0.0,-70.03405445145883,-0.9616212513222925,7212.880539538368,stop
2026-05-07T04:00:00+00:00,2026-05-07T04:15:00+00:00,2026-05-07T05:00:00+00:00,long,80839.28312,81118.05621740228,191.25714285714432,0.26767483311911766,21638.641618615104,21.675951889777735,0.0,52.94459043547849,0.7340283836014703,7265.825129973847,target
2026-05-08T12:30:00+00:00,2026-05-08T12:45:00+00:00,2026-05-08T13:00:00+00:00,short,80168.68233,79657.86498999999,175.27142857142877,0.27189514354490874,21797.475389921536,21.72803101292927,0.0,117.16072297160153,1.6124902660852127,7382.985852945449,data_gap
2026-05-09T03:15:00+00:00,2026-05-09T03:30:00+00:00,2026-05-09T04:00:00+00:00,short,80384.9607,80553.78519446214,160.7699214,0.27553608742183966,22148.957558836344,22.172216179168878,0.0,-68.68945684423701,-0.9303750300000005,7314.296396101212,stop
2026-05-10T09:00:00+00:00,2026-05-10T09:15:00+00:00,2026-05-10T10:15:00+00:00,short,80804.71872,80786.97789,161.60943744000002,0.2715545519604976,21942.889188303634,21.940480386732606,0.0,-17.12287724467261,-0.23410149544663966,7297.173518856539,data_gap
2026-05-10T11:00:00+00:00,2026-05-10T11:15:00+00:00,2026-05-10T14:00:00+00:00,short,80868.31236,80900.48924,161.73662472,0.2707057921416182,21891.520556569616,21.89587579046414,0.0,-30.60634357950968,-0.41942737829133697,7266.5671752770295,time
2026-05-10T20:45:00+00:00,2026-05-10T21:00:00+00:00,2026-05-10T21:30:00+00:00,long,80699.16911,80790.02019000001,208.76428571428238,0.2701353900697069,21799.70152583109,21.81197257179812,0.0,2.7301193622580904,0.0375709643412745,7269.297294639287,data_gap
2026-05-12T16:00:00+00:00,2026-05-12T16:15:00+00:00,2026-05-12T16:45:00+00:00,long,80357.93499,80062.29224578671,287.63571428571385,0.25272582414500033,20308.525346938106,20.27116706884621,0.0,-94.98772325263805,-1.3066974619773268,7174.30957138665,stop
2026-05-13T02:15:00+00:00,2026-05-13T02:30:00+00:00,2026-05-13T05:00:00+00:00,short,81083.69082,81128.71206,187.74285714285674,0.2654409104531183,21522.928714159953,21.528903953627616,0.0,-33.47938288895645,-0.46665651315748224,7140.830188497694,data_gap
2026-05-13T16:00:00+00:00,2026-05-13T16:15:00+00:00,2026-05-13T17:15:00+00:00,long,78899.8892,79289.67024,264.35714285714283,0.27012056914068555,21312.48297584103,21.365126914023556,0.0,83.92274945102523,1.1752519978168128,7224.752937948719,data_gap
2026-05-14T05:45:00+00:00,2026-05-14T06:00:00+00:00,2026-05-14T07:15:00+00:00,short,79763.62284000001,79761.47535,232.02142857142877,0.271731123062491,21674.258813846158,21.673967043911425,0.0,-21.09042717444118,-0.2919190089347091,7203.6625107742775,data_gap
2026-05-17T22:45:00+00:00,2026-05-17T23:00:00+00:00,2026-05-17T23:00:00+00:00,long,77969.49617,77797.95131109729,163.7642857142855,0.2771723378230319,21610.987532322833,21.58721378753104,0.0,-69.13470337111659,-0.9597160231717423,7134.527807403161,stop
2026-05-20T06:15:00+00:00,2026-05-20T06:30:00+00:00,2026-05-20T07:15:00+00:00,short,77244.97473,77369.63618999999,154.48994946000002,0.27708706614278783,21403.583422209485,21.42085446131572,0.0,-55.96293267378901,-0.784395746775546,7078.564874729373,data_gap
2026-05-20T12:45:00+00:00,2026-05-20T13:00:00+00:00,2026-05-20T13:15:00+00:00,short,77582.44098,77357.4286264257,155.16488196,0.2737177943352217,21235.694624188116,21.20489968162885,0.0,40.384985436906724,0.5705250450000392,7118.949860166279,target
2026-05-20T15:15:00+00:00,2026-05-20T15:30:00+00:00,2026-05-20T16:00:00+00:00,short,77512.44798,77491.64838999999,273.42857142857247,0.2603586678221722,20181.037695708223,20.1783300189364,0.0,-14.762976475286516,-0.2073757613871113,7104.1868836909925,data_gap
2026-05-22T07:00:00+00:00,2026-05-22T07:15:00+00:00,2026-05-22T08:15:00+00:00,long,77346.83391,77451.65406,154.69366782,0.27554535297297444,21312.560651072978,21.327002003688193,0.0,7.5557032267418105,0.10635563718189,7111.742586917734,data_gap
2026-05-22T11:15:00+00:00,2026-05-22T11:30:00+00:00,2026-05-22T12:00:00+00:00,long,77287.12793999999,77511.2374248876,154.57425587999998,0.27605150209898205,21335.2277607532,21.36616064072213,0.0,40.49959929713149,0.5694750449999657,7152.242186214866,target
2026-05-22T15:15:00+00:00,2026-05-22T15:30:00+00:00,2026-05-22T15:30:00+00:00,long,76887.688,76685.21156905714,194.80714285714308,0.27906583117240563,21456.726558644597,21.42847443189765,0.0,-77.93272792578836,-1.089626524056957,7074.309458289077,stop
2026-05-23T07:15:00+00:00,2026-05-23T07:30:00+00:00,2026-05-23T07:30:00+00:00,long,75257.525,75099.49924900499,150.51505,0.2820040703553197,21222.92837486723,21.200646422366457,0.0,-65.76455142391336,-0.9296250300000096,7008.544906865164,stop
2026-05-23T14:45:00+00:00,2026-05-23T15:00:00+00:00,2026-05-23T16:15:00+00:00,short,75492.94995,75451.44438999999,150.9858999,0.2785112349500325,21025.63472059549,21.019854838209042,0.0,-9.460090065314963,-0.13497937433558296,6999.084816799849,data_gap
2026-05-23T18:30:00+00:00,2026-05-23T18:45:00+00:00,2026-05-23T19:00:00+00:00,short,75852.414,75773.5766,155.80714285714097,0.27681722101025746,20997.25445039955,20.98634267540971,0.0,0.8372073042654637,0.011961668220621094,6999.922024104115,data_gap
2026-05-25T06:00:00+00:00,2026-05-25T06:15:00+00:00,2026-05-25T06:45:00+00:00,short,77285.87064000001,77448.18642551814,154.57174128000003,0.2717154623272591,20999.766072312344,21.02181792666488,0.0,-65.12552663173699,-0.9303750300000246,6934.796497472378,stop
2026-05-25T15:00:00+00:00,2026-05-25T15:15:00+00:00,2026-05-25T15:45:00+00:00,short,77660.73315,77594.95872,155.3214663,0.2678881417747359,20804.389492417133,20.795579397502635,0.0,-3.1753895685088693,-0.04578922495658305,6931.621107903869,data_gap
2026-05-26T03:15:00+00:00,2026-05-26T03:30:00+00:00,2026-05-26T03:45:00+00:00,long,76557.655,76629.83625000001,196.30714285714203,0.2716235668884008,20794.863323711612,20.804666388005344,0.0,-1.1985378005395937,-0.01729087297014757,6930.42257010333,data_gap
2026-05-26T15:45:00+00:00,2026-05-26T16:00:00+00:00,2026-05-26T16:30:00+00:00,long,76485.84782,76502.54897999999,410.64285714285717,0.16877007476334427,12908.522254919171,12.909931582930088,0.0,-10.091275561096039,-0.1456083732127402,6920.331294542234,data_gap
2026-05-26T22:45:00+00:00,2026-05-26T23:00:00+00:00,2026-05-27T00:00:00+00:00,long,75737.27296999999,75956.8883404311,151.47454593999998,0.27411858216561696,20760.993883626703,20.791094210608883,0.0,39.409559753745,0.5694750450000221,6959.740854295979,target
2026-05-27T17:45:00+00:00,2026-05-27T18:00:00+00:00,2026-05-27T18:45:00+00:00,long,74845.68381999999,74992.5,252.82857142856977,0.27527509311827425,20603.15258305141,20.623360001861798,0.0,19.791477618909965,0.2843708987626091,6979.532331914889,data_gap
2026-05-28T04:00:00+00:00,2026-05-28T04:15:00+00:00,2026-05-28T05:15:00+00:00,long,73061.00537,72911.10815999999,306.88571428571385,0.22743099489528115,16616.33713934858,16.599291503547413,0.0,-50.69056310587659,-0.726274493694755,6928.841768809013,data_gap
2026-05-28T22:00:00+00:00,2026-05-28T22:15:00+00:00,2026-05-28T22:45:00+00:00,short,73680.13125,73456.04487,178.27142857142877,0.28211846197582663,20786.525306427044,20.754915853989377,0.0,42.4639890213435,0.6128584031533247,6971.305757830357,data_gap
2026-05-30T14:30:00+00:00,2026-05-30T14:45:00+00:00,2026-05-30T17:30:00+00:00,short,73962.70299,73925.79183999999,147.92540598000002,0.2827630201172975,20913.91727349107,20.90869871936607,0.0,-10.471590469359395,-0.15020988654238018,6960.8341673609975,time
2026-05-30T18:45:00+00:00,2026-05-30T19:00:00+00:00,2026-05-30T20:30:00+00:00,short,74000.09925,73900.88935,148.0001985,0.2821956012725617,20882.502502082993,20.868504203391648,0.0,7.12809317929954,0.10240285873671308,6967.962260540297,data_gap
2026-05-31T01:15:00+00:00,2026-05-31T01:30:00+00:00,2026-05-31T02:00:00+00:00,short,74064.79278,74137.413,148.12958556,0.2822378352385757,20903.88678162089,20.914134868464565,0.0,-41.41030855581286,-0.5942958214673496,6926.551951984485,data_gap
2026-05-31T10:15:00+00:00,2026-05-31T10:30:00+00:00,2026-05-31T10:45:00+00:00,long,73785.97786,73864.11285,147.57195572,0.2816206609795203,20779.655855953453,20.79065806971817,0.0,1.2137694597117115,0.017523429667830062,6927.765721444196,data_gap
2026-06-01T06:45:00+00:00,2026-06-01T07:00:00+00:00,2026-06-01T07:30:00+00:00,long,73113.91066000001,72919.66796393401,186.94999999999814,0.28425913723833884,20783.297164332587,20.755689533733303,0.0,-75.97095073230166,-1.0966154715241205,6851.794770711895,stop
2026-06-02T07:00:00+00:00,2026-06-02T07:15:00+00:00,2026-06-02T08:15:00+00:00,long,70027.002,69990.60024,256.04999999999774,0.2675959683933589,18738.94341387368,18.73407293176447,0.0,-28.475037150185337,-0.4155850854129831,6823.31973356171,data_gap
2026-06-04T02:00:00+00:00,2026-06-04T02:15:00+00:00,2026-06-04T02:30:00+00:00,long,62371.536530000005,63230.02718063272,576.5428571428571,0.11834887292465426,7381.601050904402,7.43240175136377,0.0,94.16899916737141,1.3801053276777353,6917.488732729081,target
2026-06-05T16:00:00+00:00,2026-06-05T16:15:00+00:00,2026-06-05T18:15:00+00:00,long,60873.386730000006,60191.76695132701,675.6000000000001,0.10239030095809767,6232.84438762337,6.19794876048471,0.0,-75.98920303780481,-1.0985085191143582,6841.499529691276,stop
