symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2025-08-06T14:55:00+00:00,2025-08-06T15:20:00+00:00,2025-08-06T16:40:00+00:00,171.223,171.103153,171.342847,171.462694,171.582541,0.3333,110.73,8418.22,stop,16,47.7,43.03,0.119847,4.52,332.3,332.18,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-07T12:40:00+00:00,2025-08-07T13:20:00+00:00,2025-08-07T22:30:00+00:00,171.917,172.117423,171.716577,171.516155,171.315732,2.0,671.02,9089.24,tp3,110,63.75,65.59,0.200423,2.73,336.73,335.51,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-08T15:20:00+00:00,2025-08-08T15:40:00+00:00,2025-08-08T16:55:00+00:00,172.042,172.302592,171.781408,171.520815,171.260223,-1.0,-362.74,8726.5,stop,15,70.11,71.97,0.260592,2.27,363.57,362.74,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-12T15:30:00+00:00,2025-08-12T15:50:00+00:00,2025-08-12T21:35:00+00:00,172.345,172.037565,172.652435,172.959871,173.267306,0.3333,116.25,8842.75,stop,69,56.51,36.69,0.307435,1.85,349.06,348.76,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-14T12:00:00+00:00,2025-08-14T13:05:00+00:00,2025-08-14T23:05:00+00:00,171.309,170.876707,171.741293,172.173586,172.60588,1.6261,573.3,9416.06,timeout,120,49.91,44.38,0.432293,1.33,353.71,352.56,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-15T14:35:00+00:00,2025-08-15T15:40:00+00:00,2025-08-15T16:25:00+00:00,171.716,171.904499,171.527501,171.339002,171.150503,-1.0,-375.66,9040.4,stop,9,65.06,66.88,0.188499,3.25,376.64,375.66,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-18T12:00:00+00:00,2025-08-18T13:05:00+00:00,2025-08-18T18:45:00+00:00,172.201,171.968649,172.433351,172.665703,172.898054,1.3333,480.63,9521.02,stop,68,36.08,31.27,0.232351,2.53,361.62,360.47,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-19T15:10:00+00:00,2025-08-19T15:30:00+00:00,2025-08-19T17:35:00+00:00,172.579,172.744784,172.413216,172.247432,172.081647,1.3333,506.93,10027.96,stop,25,56.74,59.84,0.165784,3.74,380.84,380.2,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-20T16:30:00+00:00,2025-08-20T16:50:00+00:00,2025-08-20T19:30:00+00:00,171.809,171.998241,171.619759,171.430517,171.241276,1.3333,533.8,10561.76,stop,32,64.92,72.21,0.189241,3.45,401.12,400.35,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-21T14:10:00+00:00,2025-08-21T14:30:00+00:00,2025-08-21T17:15:00+00:00,172.25,172.433378,172.066622,171.883244,171.699866,1.3333,562.24,11124.0,stop,33,73.51,75.94,0.183378,3.75,422.47,421.68,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-22T12:40:00+00:00,2025-08-22T13:45:00+00:00,2025-08-22T14:50:00+00:00,172.409,172.541473,172.276527,172.144054,172.011581,-1.0,-444.34,10679.66,stop,13,61.52,66.48,0.132473,5.47,444.96,444.34,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-25T12:55:00+00:00,2025-08-25T13:15:00+00:00,2025-08-25T16:50:00+00:00,172.346,172.199044,172.492956,172.639913,172.786869,1.3333,569.52,11249.18,stop,43,41.01,37.78,0.146956,4.74,427.19,427.14,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-26T14:05:00+00:00,2025-08-26T14:30:00+00:00,2025-08-26T16:40:00+00:00,171.796,172.022666,171.569334,171.342667,171.116001,-1.0,-448.94,10800.24,stop,26,57.07,67.54,0.226666,3.23,449.97,448.94,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-27T12:30:00+00:00,2025-08-27T13:20:00+00:00,2025-08-27T13:25:00+00:00,171.473,171.560236,171.385764,171.298528,171.211291,-1.0,-431.69,10368.55,stop,1,46.75,49.41,0.087236,8.07,432.01,431.69,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-27T15:30:00+00:00,2025-08-27T15:50:00+00:00,2025-08-27T16:55:00+00:00,171.586,171.761409,171.410591,171.235182,171.059773,-1.0,-414.11,9954.44,stop,13,62.17,65.3,0.175409,3.85,414.74,414.11,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-28T12:05:00+00:00,2025-08-28T13:05:00+00:00,2025-08-28T23:05:00+00:00,171.428,171.237111,171.618889,171.809778,172.000667,1.1995,477.36,10431.8,timeout,120,49.15,44.95,0.190889,3.4,398.18,397.98,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-29T14:10:00+00:00,2025-08-29T14:30:00+00:00,2025-08-29T17:30:00+00:00,171.679,171.848684,171.509316,171.339633,171.169949,-1.0,-417.24,10014.56,stop,36,55.64,57.78,0.169684,4.01,417.27,417.24,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-01T16:00:00+00:00,2025-09-01T16:20:00+00:00,2025-09-01T19:00:00+00:00,172.439,172.266173,172.611827,172.784655,172.957482,-1.0,-399.54,9615.02,stop,32,45.6,42.16,0.172827,3.77,400.58,399.54,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-03T12:15:00+00:00,2025-09-03T13:05:00+00:00,2025-09-03T23:05:00+00:00,173.082,173.359189,172.804811,172.527623,172.250434,1.3339,512.39,10127.4,timeout,120,64.1,71.79,0.277189,2.26,384.6,384.14,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-04T14:00:00+00:00,2025-09-04T14:20:00+00:00,2025-09-04T15:25:00+00:00,172.731,172.89992,172.56208,172.39316,172.224239,0.3333,135.0,10262.4,stop,13,58.08,61.89,0.16892,3.91,405.1,405.0,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-08T13:45:00+00:00,2025-09-08T14:05:00+00:00,2025-09-08T16:10:00+00:00,173.282,173.456664,173.107336,172.932673,172.758009,-1.0,-410.21,9852.19,stop,25,64.89,67.12,0.174664,3.83,410.5,410.21,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-09T16:00:00+00:00,2025-09-09T16:20:00+00:00,2025-09-09T17:55:00+00:00,172.343,172.549009,172.136991,171.930981,171.724972,-1.0,-392.87,9459.32,stop,19,53.58,59.89,0.206009,3.11,394.09,392.87,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-11T14:10:00+00:00,2025-09-11T14:30:00+00:00,2025-09-11T15:20:00+00:00,172.867,173.009696,172.724304,172.581608,172.438911,1.3333,504.01,9963.34,stop,10,56.89,59.68,0.142696,4.32,378.37,378.01,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-12T13:00:00+00:00,2025-09-12T13:55:00+00:00,2025-09-12T16:35:00+00:00,173.369,173.481165,173.256835,173.14467,173.032506,2.0,796.46,10759.8,tp3,32,66.66,72.48,0.112165,5.79,398.53,398.23,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-16T13:30:00+00:00,2025-09-16T14:10:00+00:00,2025-09-16T19:30:00+00:00,173.557,173.753005,173.360995,173.16499,172.968984,-1.0,-430.28,10329.52,stop,64,70.95,73.52,0.196005,3.58,430.39,430.28,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-17T14:00:00+00:00,2025-09-17T14:45:00+00:00,2025-09-17T21:00:00+00:00,173.23,173.017645,173.442355,173.654709,173.867064,0.3333,137.59,10467.11,stop,75,24.12,18.36,0.212355,3.17,413.18,412.78,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-19T13:15:00+00:00,2025-09-19T13:35:00+00:00,2025-09-19T15:00:00+00:00,173.987,173.842685,174.131315,174.275631,174.419946,-1.0,-418.58,10048.53,stop,17,51.0,47.52,0.144315,4.73,418.68,418.58,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-19T15:30:00+00:00,2025-09-19T15:50:00+00:00,2025-09-19T18:25:00+00:00,173.929,173.696406,174.161594,174.394188,174.626782,-1.0,-400.78,9647.75,stop,31,32.31,25.38,0.232594,2.81,401.94,400.78,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-22T15:30:00+00:00,2025-09-22T15:50:00+00:00,2025-09-22T16:55:00+00:00,174.194,174.072524,174.315476,174.436952,174.558429,-1.0,-385.85,9261.9,stop,13,62.31,51.94,0.121476,5.18,385.91,385.85,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-24T12:30:00+00:00,2025-09-24T13:15:00+00:00,2025-09-24T17:55:00+00:00,174.47,174.633776,174.306224,174.142447,173.978671,-1.0,-369.57,8892.33,stop,56,52.34,59.51,0.163776,3.68,370.48,369.57,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-25T13:45:00+00:00,2025-09-25T14:35:00+00:00,2025-09-25T15:00:00+00:00,174.762,174.877318,174.646682,174.531363,174.416045,0.3333,118.56,9010.89,stop,5,63.39,67.8,0.115318,5.03,355.69,355.69,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-25T15:30:00+00:00,2025-09-25T16:20:00+00:00,2025-09-26T02:20:00+00:00,174.668,174.341428,174.994572,175.321143,175.647715,0.3276,117.44,9128.34,timeout,120,44.93,37.97,0.326572,1.79,360.44,358.45,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-26T15:30:00+00:00,2025-09-26T15:50:00+00:00,2025-09-26T16:40:00+00:00,174.761,174.97727,174.54473,174.328461,174.112191,-1.0,-364.7,8763.64,stop,10,48.2,50.85,0.21627,2.75,365.13,364.7,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-29T14:35:00+00:00,2025-09-29T14:55:00+00:00,2025-09-29T15:00:00+00:00,174.192,174.310143,174.073857,173.955715,173.837572,-1.0,-349.91,8413.73,stop,1,54.1,59.46,0.118143,4.83,350.55,349.91,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-30T13:25:00+00:00,2025-09-30T13:45:00+00:00,2025-09-30T14:00:00+00:00,173.753,173.899508,173.606492,173.459984,173.313476,-1.0,-336.0,8077.73,stop,3,44.47,52.5,0.146508,3.74,336.55,336.0,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-01T15:15:00+00:00,2025-10-01T15:50:00+00:00,2025-10-02T01:50:00+00:00,172.63,172.198254,173.061746,173.493491,173.925237,-0.3104,-100.25,7977.48,timeout,120,47.08,25.91,0.431746,1.22,323.11,322.99,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-03T14:05:00+00:00,2025-10-03T14:25:00+00:00,2025-10-03T16:00:00+00:00,172.922,173.024848,172.819152,172.716304,172.613455,0.3333,106.16,8083.65,stop,19,46.22,52.02,0.102848,5.05,319.1,318.49,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-03T16:35:00+00:00,2025-10-03T16:55:00+00:00,2025-10-03T17:00:00+00:00,172.886,172.755133,173.016867,173.147734,173.2786,-1.0,-322.59,7761.06,stop,1,48.07,44.16,0.130867,4.02,323.35,322.59,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-08T15:40:00+00:00,2025-10-08T16:00:00+00:00,2025-10-09T02:00:00+00:00,177.398,177.733779,177.062221,176.726442,176.390663,-0.0596,-18.4,7742.66,timeout,120,49.21,50.96,0.335779,1.5,310.44,308.85,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-09T14:00:00+00:00,2025-10-09T14:20:00+00:00,2025-10-09T16:05:00+00:00,177.365,177.525327,177.204673,177.044346,176.884019,2.0,619.36,8362.02,tp3,21,43.98,48.38,0.160327,3.15,309.71,309.68,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-13T15:30:00+00:00,2025-10-13T16:00:00+00:00,2025-10-14T02:00:00+00:00,176.085,175.815246,176.354754,176.624509,176.894263,0.4374,146.16,8508.18,timeout,120,33.82,16.49,0.269754,2.02,334.48,334.13,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-14T15:15:00+00:00,2025-10-14T15:35:00+00:00,2025-10-14T16:05:00+00:00,175.543,175.864326,175.221674,174.900348,174.579023,-1.0,-338.9,8169.28,stop,6,52.46,54.12,0.321326,1.72,340.33,338.9,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-15T16:30:00+00:00,2025-10-15T16:55:00+00:00,2025-10-15T22:55:00+00:00,176.095,176.380104,175.809896,175.524791,175.239687,0.3333,108.39,8277.67,stop,72,61.87,73.93,0.285104,1.86,326.77,325.18,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-17T13:25:00+00:00,2025-10-17T13:45:00+00:00,2025-10-17T23:45:00+00:00,175.2,174.919757,175.480243,175.760485,176.040728,1.0256,338.38,8616.06,timeout,120,38.48,36.26,0.280243,1.92,331.11,329.94,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-21T14:20:00+00:00,2025-10-21T15:00:00+00:00,2025-10-21T17:00:00+00:00,176.45,176.651549,176.248451,176.046903,175.845354,2.0,687.16,9303.22,tp3,24,60.4,67.12,0.201549,2.78,344.64,343.58,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-23T12:05:00+00:00,2025-10-23T13:05:00+00:00,2025-10-23T16:30:00+00:00,176.877,177.077063,176.676937,176.476875,176.276812,-1.0,-371.72,8931.5,stop,41,61.66,68.89,0.200063,3.03,372.13,371.72,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-24T14:45:00+00:00,2025-10-24T15:20:00+00:00,2025-10-24T15:25:00+00:00,177.606,177.494855,177.717145,177.828291,177.939436,-1.0,-357.13,8574.37,stop,1,45.28,42.87,0.111145,5.24,357.26,357.13,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-29T14:00:00+00:00,2025-10-29T14:20:00+00:00,2025-10-29T16:35:00+00:00,177.259,177.417116,177.100884,176.942767,176.784651,2.0,684.52,9258.89,tp3,27,63.37,70.19,0.158116,3.53,342.97,342.26,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-10-30T13:35:00+00:00,2025-10-30T13:55:00+00:00,2025-10-30T16:20:00+00:00,178.679,178.874808,178.483192,178.287385,178.091577,1.3333,493.08,9751.97,stop,29,64.16,65.73,0.195808,3.08,370.36,369.81,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-10-31T13:10:00+00:00,2025-10-31T13:50:00+00:00,2025-10-31T14:35:00+00:00,178.393,178.24219,178.54381,178.69462,178.84543,-1.0,-389.33,9362.64,stop,9,45.59,41.2,0.15081,4.21,390.08,389.33,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-03T12:10:00+00:00,2025-11-03T13:10:00+00:00,2025-11-03T16:55:00+00:00,177.531,177.339004,177.722996,177.914992,178.106987,-1.0,-374.39,8988.25,stop,45,43.39,37.67,0.191996,3.18,374.51,374.39,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-04T16:45:00+00:00,2025-11-04T17:05:00+00:00,2025-11-05T02:30:00+00:00,176.251,176.001001,176.500999,176.750997,177.000996,0.3333,119.57,9107.82,stop,113,34.32,26.95,0.249999,2.34,359.53,358.72,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-06T14:00:00+00:00,2025-11-06T14:20:00+00:00,2025-11-06T16:50:00+00:00,177.049,176.823953,177.274047,177.499095,177.724142,-1.0,-362.94,8744.88,stop,30,44.88,41.87,0.225047,2.63,364.31,362.94,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-07T14:55:00+00:00,2025-11-07T15:15:00+00:00,2025-11-07T16:35:00+00:00,177.038,176.799956,177.276044,177.514088,177.752132,1.3333,465.15,9210.03,stop,16,39.71,33.83,0.238044,2.39,349.8,348.86,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-10T13:25:00+00:00,2025-11-10T13:45:00+00:00,2025-11-10T15:35:00+00:00,178.251,178.133128,178.368872,178.486744,178.604615,0.3333,122.63,9332.66,stop,22,42.47,37.64,0.117872,5.09,368.4,367.9,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-10T16:15:00+00:00,2025-11-10T17:05:00+00:00,2025-11-10T17:30:00+00:00,178.207,178.05791,178.35609,178.505181,178.654271,-1.0,-373.0,8959.66,stop,5,41.86,36.01,0.14909,4.08,373.31,373.0,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-11T12:55:00+00:00,2025-11-11T13:15:00+00:00,2025-11-11T14:55:00+00:00,178.538,178.404572,178.671428,178.804856,178.938284,-1.0,-358.36,8601.3,stop,20,57.14,48.91,0.133428,4.38,358.39,358.36,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-12T16:25:00+00:00,2025-11-12T16:45:00+00:00,2025-11-13T02:45:00+00:00,179.313,179.120828,179.505172,179.697343,179.889515,0.1509,51.75,8653.05,timeout,120,53.73,51.05,0.192172,2.91,344.05,342.91,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-13T13:35:00+00:00,2025-11-13T13:55:00+00:00,2025-11-13T18:50:00+00:00,179.596,179.801432,179.390568,179.185135,178.979703,-1.0,-345.16,8307.89,stop,59,60.95,62.65,0.205432,2.74,346.12,345.16,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-17T12:10:00+00:00,2025-11-17T13:05:00+00:00,2025-11-17T23:05:00+00:00,179.589,179.446923,179.731077,179.873154,180.01523,1.6968,563.22,8871.11,timeout,120,52.27,48.95,0.142077,3.81,332.32,331.93,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-19T14:10:00+00:00,2025-11-19T15:05:00+00:00,2025-11-19T16:55:00+00:00,180.84,180.979057,180.700943,180.561885,180.422828,-1.0,-354.72,8516.39,stop,22,66.14,73.87,0.139057,4.16,354.84,354.72,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-20T15:00:00+00:00,2025-11-20T15:30:00+00:00,2025-11-20T15:45:00+00:00,181.356,181.649253,181.062747,180.769494,180.476241,-1.0,-339.86,8176.53,stop,3,64.93,69.02,0.293253,1.89,340.66,339.86,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-21T15:40:00+00:00,2025-11-21T16:05:00+00:00,2025-11-21T17:05:00+00:00,180.556,180.820699,180.291301,180.026601,179.761902,1.3333,435.0,8611.53,stop,12,56.16,58.38,0.264699,2.01,327.06,326.25,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-24T16:25:00+00:00,2025-11-24T17:05:00+00:00,2025-11-24T17:25:00+00:00,181.126,180.956744,181.295256,181.464513,181.633769,-1.0,-343.54,8267.99,stop,4,57.14,52.04,0.169256,3.31,344.46,343.54,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-25T15:15:00+00:00,2025-11-25T15:35:00+00:00,2025-11-25T19:05:00+00:00,180.455,180.215188,180.694812,180.934623,181.174435,0.3333,109.8,8377.79,stop,42,49.59,46.29,0.239812,2.24,330.72,329.4,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-11-26T14:10:00+00:00,2025-11-26T14:55:00+00:00,2025-11-26T16:40:00+00:00,181.09,181.314571,180.865429,180.640857,180.416286,-1.0,-334.63,8043.16,stop,21,61.45,65.37,0.224571,2.43,335.11,334.63,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-11-28T13:35:00+00:00,2025-11-28T13:55:00+00:00,2025-12-01T00:00:00+00:00,180.693,180.423084,180.962916,181.232833,181.502749,1.3333,428.12,8471.28,stop,120,33.23,27.88,0.269916,1.94,321.73,321.09,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-02T13:00:00+00:00,2025-12-02T13:20:00+00:00,2025-12-02T14:30:00+00:00,181.039,181.162012,180.915988,180.792975,180.669963,-1.0,-338.69,8132.59,stop,14,52.77,58.18,0.123012,4.49,338.85,338.69,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-02T16:05:00+00:00,2025-12-02T16:50:00+00:00,2025-12-02T19:20:00+00:00,181.201,181.410648,180.991352,180.781705,180.572057,1.3333,433.67,8566.26,stop,30,71.87,78.71,0.209648,2.53,325.3,325.25,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-03T14:35:00+00:00,2025-12-03T14:55:00+00:00,2025-12-03T15:25:00+00:00,181.28,181.408207,181.151793,181.023586,180.895379,-1.0,-341.98,8224.28,stop,6,50.51,54.39,0.128207,4.35,342.65,341.98,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-12-03T15:15:00+00:00,2025-12-03T15:35:00+00:00,2025-12-03T17:00:00+00:00,181.444,181.117316,181.770684,182.097368,182.424052,-1.0,-328.53,7895.75,stop,17,54.84,45.6,0.326684,1.64,328.97,328.53,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-05T13:05:00+00:00,2025-12-05T13:55:00+00:00,2025-12-05T15:35:00+00:00,180.662,180.828654,180.495346,180.328692,180.162038,-1.0,-315.77,7579.98,stop,20,65.84,77.2,0.166654,3.09,315.83,315.77,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-05T15:35:00+00:00,2025-12-05T16:15:00+00:00,2025-12-05T17:05:00+00:00,180.78,180.898271,180.661729,180.543459,180.425188,-1.0,-303.15,7276.83,stop,10,61.93,63.53,0.118271,4.18,303.2,303.15,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-08T14:45:00+00:00,2025-12-08T15:15:00+00:00,2025-12-08T16:30:00+00:00,181.239,181.378482,181.099518,180.960036,180.820554,0.3333,96.93,7373.76,stop,15,67.07,69.68,0.139482,3.4,291.07,290.8,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-12-10T13:35:00+00:00,2025-12-10T14:15:00+00:00,2025-12-10T15:15:00+00:00,182.366,182.237246,182.494754,182.623508,182.752262,-1.0,-294.49,7079.27,stop,12,43.26,41.41,0.128754,3.73,294.95,294.49,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-12T15:10:00+00:00,2025-12-12T15:50:00+00:00,2025-12-12T16:15:00+00:00,182.911,183.060316,182.761684,182.612368,182.463052,-1.0,-282.92,6796.35,stop,5,60.32,64.77,0.149316,3.09,283.17,282.92,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-15T15:50:00+00:00,2025-12-15T16:15:00+00:00,2025-12-15T17:00:00+00:00,182.243,182.400849,182.085151,181.927302,181.769453,0.3333,90.34,6886.69,stop,9,49.44,65.14,0.157849,2.8,271.85,271.02,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-12-16T14:25:00+00:00,2025-12-16T14:45:00+00:00,2025-12-16T15:30:00+00:00,182.063,182.232053,181.893947,181.724894,181.555841,-1.0,-274.71,6611.98,stop,9,51.44,58.02,0.169053,2.65,275.47,274.71,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-12-16T15:30:00+00:00,2025-12-16T15:55:00+00:00,2025-12-16T20:25:00+00:00,182.213,181.801119,182.624881,183.036762,183.448643,-1.0,-262.67,6349.31,stop,54,63.99,53.46,0.411881,1.04,264.48,262.67,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-12-18T15:30:00+00:00,2025-12-18T15:50:00+00:00,2025-12-18T16:40:00+00:00,182.691,182.319294,183.062706,183.434413,183.806119,-1.0,-253.0,6096.31,stop,10,57.96,35.66,0.371706,1.11,253.97,253.0,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-12-19T13:50:00+00:00,2025-12-19T14:15:00+00:00,2025-12-19T16:10:00+00:00,184.24,184.074499,184.405501,184.571002,184.736504,0.3333,81.19,6177.5,stop,23,64.14,60.45,0.165501,2.4,243.85,243.56,RISK_PERCENT
